model,split,correct_only,layer,target_condition,statistic,role,token_identical,mean_delta_ab,mean_delta_ba,median_delta_ab,median_delta_ba,sign_consistency_ab,sign_consistency_ba,signs_agree,arm_ratio,both_significant_sign
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,0.0008166717092109924,0.000827430234450908,0.0009691887333863869,0.0010095601775267971,0.5928571428571429,0.5892857142857143,1,1.013173623034291,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,0.0014762258206745434,0.0014610903970125643,0.0013547210330530665,0.0014945128712791035,0.8857142857142857,0.8428571428571429,1,0.9897472165504712,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_other,other,1,0.0030675944322028944,0.0031022469769595683,0.002975241889768415,0.003142256881825428,0.9535714285714286,0.95,1,1.0112963253528235,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_outer_def,outer_def,1,-0.001839896740173097,-0.0018119508006566448,-0.002154029149789932,-0.001936834806095078,0.2,0.175,1,0.9848111370022739,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,-0.0010321792262192224,-0.001080005806736626,-0.0011028602600183512,-0.0011482502676172235,0.32142857142857145,0.2785714285714286,1,1.0463355387344773,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,-0.0008077175139538727,-0.0007319449939200195,-0.0007361142094013936,-0.0006295709243059483,0.22142857142857142,0.21071428571428572,1,0.9061893313877302,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_question,question,1,-0.003550040361185063,-0.003596636065047197,-0.003668811556313739,-0.003868479642968603,0.16428571428571428,0.18571428571428572,1,1.0131254011564474,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_question_all,question_all,1,-0.003330954741350705,-0.003384859456451779,-0.003646404426084604,-0.0037241917248576617,0.19285714285714287,0.2,1,1.016182962329658,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_question_var,question_var,1,0.0002190856198343585,0.00021177660859541804,0.00022038054589757676,0.0002260643960986632,0.6678571428571428,0.6714285714285714,1,0.9666385623827501,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_return_kw,return_kw,1,6.335052943190039e-05,7.499210973986123e-05,6.382973836877113e-06,6.54392748971294e-05,0.5,0.5178571428571429,1,1.1837645306575557,0
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_signature,signature,1,0.004207493668208428,0.004223385112401962,0.004328216296741381,0.004250866879006821,0.9714285714285714,0.9821428571428571,1,1.0037769383501653,1
deepseek-coder-6.7b,test,0,0,fixed_outer,delta_frac_use_site,use_site,1,-0.004460500328493268,-0.004492315237319836,-0.004672349026760151,-0.004689004311683318,0.0,0.0,1,1.0071325874865062,1
deepseek-coder-6.7b,test,0,0,margin,binding_shift,binding_shift,0,-0.14907062671563398,-0.07862768302128524,0.014630238929780923,0.014935493206412511,0.5714285714285714,0.5821428571428572,1,0.5274525555680049,1
deepseek-coder-6.7b,test,0,0,margin,binding_shift_identical,binding_shift_identical,1,-0.16989991362680432,-0.1014768642651415,-0.010727370398926095,-0.010939684437909474,0.425,0.425,1,0.5972743722992215,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_both_defs,both_defs,0,0.1991669929203805,0.14289678871392372,0.051921532010907157,0.05425386508279714,0.7,0.7214285714285714,1,0.7174722408499108,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_inner_def,inner_def,0,0.025048183102373257,0.03213455284631925,0.03675179630979583,0.031632388092182176,0.7642857142857142,0.7214285714285714,1,1.2829095314012844,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_inner_def_identical,inner_def_identical,1,0.0042188961912029204,0.009285371602462992,-0.0027969164253875568,-0.003264407244771497,0.45357142857142857,0.4642857142857143,1,2.2009007052186993,0
deepseek-coder-6.7b,test,0,0,margin,delta_frac_inner_def_name,inner_def_name,0,0.02082928691117034,0.022849181243856258,0.03229379916458596,0.03363025347077019,0.7892857142857143,0.7892857142857143,1,1.0969737630145509,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_inner_def_value,inner_def_value,1,0.0042188961912029204,0.009285371602462992,-0.0027969164253875568,-0.003264407244771497,0.45357142857142857,0.4642857142857143,1,2.2009007052186993,0
deepseek-coder-6.7b,test,0,0,margin,delta_frac_other,other,1,-0.0234551241342956,-0.020292929199444223,-0.027537571343310613,-0.027395456264173945,0.26071428571428573,0.24642857142857144,1,0.8651810616415506,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_outer_def,outer_def,1,0.17411880981800723,0.11076223586760449,0.01737293515620414,0.02547109124878766,0.575,0.5821428571428572,1,0.6361302146699462,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_outer_def_name,outer_def_name,1,0.2131406320581559,0.14953054677227554,0.04931443717062464,0.05105198781237505,0.8428571428571429,0.8392857142857143,1,0.7015581465080567,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_outer_def_value,outer_def_value,1,-0.03902182224014864,-0.03876831090467103,-0.03390423101671603,-0.031765685519631076,0.07857142857142857,0.08571428571428572,1,0.9935033445153472,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_question,question,1,0.09108862787279078,0.07044683214512694,0.03932220360415761,0.04319864360481265,0.65,0.6821428571428572,1,0.773387784954989,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_question_all,question_all,1,0.06926077078474561,0.05476854416706342,0.03617032508718335,0.03924129552582753,0.6392857142857142,0.6892857142857143,1,0.7907585137520006,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_question_var,question_var,1,-0.02182785708804514,-0.01567828797806353,-0.004732222758299829,-0.0063127099333933874,0.26071428571428573,0.2857142857142857,1,0.7182696823982022,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_return_kw,return_kw,1,0.017653426095473223,0.015248127099318918,0.013829305692153938,0.013658656114588113,0.8642857142857143,0.8642857142857143,1,0.8637488845991723,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_signature,signature,1,-0.3473670517415129,-0.25817858827673346,-0.11492752655202024,-0.11003550823992239,0.007142857142857143,0.0,1,0.743244320330221,1
deepseek-coder-6.7b,test,0,0,margin,delta_frac_use_site,use_site,1,0.0847432040270625,0.06555994602414462,0.03643860166935088,0.03751466147949682,0.9607142857142857,0.9642857142857143,1,0.7736307209154878,1
deepseek-coder-6.7b,test,0,0,said,binding_shift,binding_shift,0,0.006484819524021141,0.006452641544082068,0.006290690779845337,0.006431014164596545,0.9107142857142857,0.9035714285714286,1,0.995037952896009,1
deepseek-coder-6.7b,test,0,0,said,binding_shift_identical,binding_shift_identical,1,0.006526340318094094,0.0064844196623510784,0.006455315861027736,0.0065899513926580885,0.9928571428571429,0.975,1,0.9935766978582481,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_both_defs,both_defs,0,-0.003871607819624717,-0.003884161030804077,-0.0038441391232584277,-0.003907931022710143,0.15357142857142858,0.14642857142857144,1,1.0032423767499716,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_inner_def,inner_def,0,0.001306605852198213,0.001284240256638995,0.0012312099226621603,0.0013072335803596584,0.6642857142857143,0.6357142857142857,1,0.9828826761172159,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_inner_def_identical,inner_def_identical,1,0.0013481266462711655,0.001316018374908006,0.0012500272488276888,0.0013233905095791675,0.8714285714285714,0.8928571428571429,1,0.9761830452265231,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_inner_def_name,inner_def_name,0,-4.1520794072952435e-05,-3.177811826901075e-05,-7.19989810687405e-06,-8.138618939986702e-06,0.49642857142857144,0.5,1,0.7653542996594981,0
deepseek-coder-6.7b,test,0,0,said,delta_frac_inner_def_value,inner_def_value,1,0.0013481266462711655,0.001316018374908006,0.0012500272488276888,0.0013233905095791675,0.8714285714285714,0.8928571428571429,1,0.9761830452265231,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_other,other,1,0.0023470982120773766,0.0023427085319043853,0.002558167605201944,0.0024250407147267117,0.8464285714285714,0.85,1,0.9981297415888251,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_outer_def,outer_def,1,-0.005178213671822927,-0.005168401287443072,-0.004937527533369096,-0.005188367223905893,0.03571428571428571,0.03214285714285714,1,0.9981050638305544,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_outer_def_name,outer_def_name,1,-0.005769787564468714,-0.005784093814198017,-0.005846544526075914,-0.006072153377580436,0.014285714285714285,0.014285714285714285,1,1.0024795106525937,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_outer_def_value,outer_def_value,1,0.0005915738926457883,0.0006156925267549455,0.0006115581916438355,0.0005541018849106647,0.7535714285714286,0.7571428571428571,1,1.0407702814627056,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_question,question,1,-0.0021361272446589496,-0.002109269890441878,-0.0017377014528616175,-0.0018002693914277723,0.34285714285714286,0.3464285714285714,1,0.987427081282623,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_question_all,question_all,1,-0.0014213766664536974,-0.0013924390316160963,-0.001465234191837167,-0.0013272833504319737,0.3892857142857143,0.39285714285714285,1,0.9796411215122872,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_question_var,question_var,1,0.0007147505782052542,0.0007168308588257853,0.0009070301748527248,0.0009380226791306555,0.8321428571428572,0.8285714285714286,1,1.0029104986885842,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_return_kw,return_kw,1,-0.00013666041981848885,-0.00012921485063568036,-0.0001928544968132237,-0.0001373124895294271,0.42142857142857143,0.45,1,0.9455177351811327,0
deepseek-coder-6.7b,test,0,0,said,delta_frac_signature,signature,1,0.009115442504693455,0.009121187259815325,0.008981815198445774,0.00917686493475819,1.0,1.0,1,1.0006302222979204,1
deepseek-coder-6.7b,test,0,0,said,delta_frac_use_site,use_site,1,-0.006032920648453108,-0.006058077625935311,-0.00610988092399869,-0.006147096306854135,0.0,0.0,1,1.0041699500040089,1
deepseek-coder-6.7b,test,0,0,unsaid,binding_shift,binding_shift,0,-0.00506371271380072,-0.004902179735375952,-0.0047528301588682705,-0.0046044909522636995,0.1392857142857143,0.16428571428571428,1,0.9680998927951574,1
deepseek-coder-6.7b,test,0,0,unsaid,binding_shift_identical,binding_shift_identical,1,-0.0052734605400742455,-0.005134547582069845,-0.0054945045789679976,-0.005240018118351833,0.04642857142857143,0.039285714285714285,1,0.9736581023127473,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_both_defs,both_defs,0,0.008566721738051203,0.008573051589531417,0.008508978259158195,0.008467861305107849,0.9642857142857143,0.9642857142857143,1,1.0007388884189035,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_inner_def,inner_def,0,0.0017515045121252427,0.0018354359270777337,0.002022991766966986,0.0014228254226230906,0.6714285714285714,0.6321428571428571,1,1.0479196110380842,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_inner_def_identical,inner_def_identical,1,0.001541756685851717,0.001603068080383841,0.0014830278932108807,0.0015932724560319867,0.825,0.8321428571428572,1,1.0397672311686805,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_inner_def_name,inner_def_name,0,0.00020974782627352555,0.0002323678466938924,0.0002014663088637735,3.730944319661365e-05,0.5178571428571429,0.5035714285714286,1,1.1078438848318208,0
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_inner_def_value,inner_def_value,1,0.001541756685851717,0.001603068080383841,0.0014830278932108807,0.0015932724560319867,0.825,0.8321428571428572,1,1.0397672311686805,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_other,other,1,0.008916161037166753,0.009004113734238373,0.008711574044889814,0.009006052812731008,1.0,1.0,1,1.009864413249715,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_outer_def,outer_def,1,0.006815217225925962,0.006737615662453685,0.006896606560630569,0.006850418198314834,0.9928571428571429,0.9928571428571429,1,0.988613486423137,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_outer_def_name,outer_def_name,1,0.008468082930494716,0.008340623509349127,0.008746642502918983,0.00848539122534231,0.9964285714285714,1.0,1,0.9849482554443828,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_outer_def_value,outer_def_value,1,-0.0016528657045687496,-0.001603007846895441,-0.0016327584508924668,-0.0016184799684474845,0.05714285714285714,0.05357142857142857,1,0.969835505972751,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_question,question,1,-0.01367211083616306,-0.013743332653053329,-0.013998414398026598,-0.014093676222817847,0.02142857142857143,0.0035714285714285713,1,1.0052092773196284,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_question_all,question_all,1,-0.014765337122123861,-0.014847668722028182,-0.0154009374445426,-0.015197458281969917,0.017857142857142856,0.0,1,1.0055760054256369,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_question_var,question_var,1,-0.0010932262859608011,-0.0011043360689748552,-0.0011044012428883037,-0.0011303781266517664,0.07857142857142857,0.08571428571428572,1,1.0101623818935985,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_return_kw,return_kw,1,-0.0009105656792300897,-0.0008971761655746955,-0.0009351570114712424,-0.000858801757046947,0.20714285714285716,0.21428571428571427,1,0.9852953894916011,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_signature,signature,1,0.0021348737246575885,0.0021409215164472015,0.002185576064697242,0.0021067439020630257,0.8607142857142858,0.8178571428571428,1,1.0028328569131568,1
deepseek-coder-6.7b,test,0,0,unsaid,delta_frac_use_site,use_site,1,-0.003941875255110817,-0.003973240076185124,-0.0038392875520582453,-0.003874509474126867,0.010714285714285714,0.0035714285714285713,1,1.0079568274094013,1
deepseek-coder-6.7b,test,0,3,fixed_inner,binding_shift,binding_shift,0,-0.0010985950716461725,-0.0009703145528541913,-0.0011667023060165458,-0.0010978475473043883,0.4357142857142857,0.42857142857142855,1,0.8832322098443777,1
deepseek-coder-6.7b,test,0,3,fixed_inner,binding_shift_identical,binding_shift_identical,1,-0.0013654165516846439,-0.0012518713306281684,-0.0012298463298841642,-0.0012797307386247475,0.28214285714285714,0.37142857142857144,1,0.9168420648509175,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_both_defs,both_defs,0,0.00522528646584296,0.00523102036609138,0.005197403548738655,0.005152472361217464,0.9107142857142857,0.8857142857142857,1,1.0010973370141334,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_inner_def,inner_def,0,0.0020633456970983945,0.0021303529066185943,0.002061640069582458,0.002039249160927719,0.6821428571428572,0.7,1,1.0324750281130446,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_inner_def_identical,inner_def_identical,1,0.0017965242170599233,0.0018487961288446173,0.0017229450985211323,0.0017403457130379088,0.8964285714285715,0.9142857142857143,1,1.029096135353098,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_inner_def_name,inner_def_name,0,0.0002668214800384713,0.00028155677777397703,0.0004883582130038571,0.00023368714778084767,0.5285714285714286,0.5214285714285715,1,1.0552253054491008,0
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_inner_def_value,inner_def_value,1,0.0017965242170599233,0.0018487961288446173,0.0017229450985211323,0.0017403457130379088,0.8964285714285715,0.9142857142857143,1,1.029096135353098,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_other,other,1,0.006709594052278902,0.006741828863758273,0.006882434095749207,0.007114870525238043,0.9821428571428571,0.9857142857142858,1,1.0048042864036495,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_outer_def,outer_def,1,0.003161940768744568,0.003100667459472786,0.003050522280180462,0.0031280098070078366,0.9107142857142857,0.8892857142857142,1,0.9806216138273488,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_outer_def_name,outer_def_name,1,0.003603760415895386,0.0035629428436038907,0.0033596872497318186,0.003573494807264682,0.9714285714285714,0.9607142857142857,1,0.9886736165613402,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_outer_def_value,outer_def_value,1,-0.00044181964715082065,-0.0004622753841311029,-0.0004705234408932977,-0.0005261265663874188,0.3,0.33214285714285713,1,1.046298839610678,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_question,question,1,-0.01258615649127132,-0.012566532298653814,-0.012832200177884584,-0.012739380237909464,0.025,0.010714285714285714,1,0.9984408113286121,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_question_all,question_all,1,-0.012700690049984257,-0.012683156501857829,-0.013217752440455421,-0.012872787814089848,0.025,0.007142857142857143,1,0.9986194806693633,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_question_var,question_var,1,-0.00011453355871293519,-0.00011662420320401663,-0.00011643956663294659,-9.87689389938943e-05,0.44642857142857145,0.45714285714285713,1,1.0182535539327944,0
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_return_kw,return_kw,1,0.00011277465524415488,0.00012682021156632453,-2.012846764986361e-05,2.3683498754807457e-05,0.4928571428571429,0.5071428571428571,1,1.1245453270662749,0
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_signature,signature,1,0.006139034395207822,0.006109530056811106,0.006291025794818566,0.0060904738656240385,1.0,1.0,1,0.9951939773427972,1
deepseek-coder-6.7b,test,0,3,fixed_inner,delta_frac_use_site,use_site,1,-0.005486027331517714,-0.005526063978360039,-0.0055301619698453035,-0.005586727818755268,0.0,0.0,1,1.0072979306195415,1
deepseek-coder-6.7b,test,0,3,fixed_outer,binding_shift,binding_shift,0,0.004306727936571644,0.004240550729879131,0.004455423216695299,0.003814507661603841,0.825,0.8178571428571428,1,0.9846339941442429,1
deepseek-coder-6.7b,test,0,3,fixed_outer,binding_shift_identical,binding_shift_identical,1,0.002922223112118447,0.0028495271772015335,0.002841630821945493,0.002920102140998339,0.8607142857142858,0.8321428571428572,1,0.9751230716725756,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_both_defs,both_defs,0,0.0017103847250307894,0.0017409326047692927,0.001718614790025913,0.001805716812251168,0.6785714285714286,0.6785714285714286,1,1.017860238864068,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_inner_def,inner_def,0,0.0030085563308012158,0.0029907416673242123,0.003056045886198947,0.0030402651341082196,0.7928571428571428,0.7785714285714286,1,0.9940786671352572,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,0.001624051506348018,0.0015997181146466144,0.001517760363846043,0.001584792630394021,0.8642857142857143,0.8107142857142857,1,0.9850168596215758,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,0.001384504824453198,0.0013910235526775976,0.0016174313682215135,0.0018882634264595004,0.6678571428571428,0.6392857142857142,1,1.004708346341064,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,0.001624051506348018,0.0015997181146466144,0.001517760363846043,0.001584792630394021,0.8642857142857143,0.8107142857142857,1,0.9850168596215758,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_other,other,1,0.0010589476807735814,0.0010883297407377152,0.001410433884564577,0.001466918094953057,0.6607142857142857,0.6857142857142857,1,1.0277464699131025,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_outer_def,outer_def,1,-0.0012981716057704287,-0.0012498090625549193,-0.001303457657251983,-0.0012533308972177692,0.2714285714285714,0.275,1,0.9627456470311507,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,-0.00013483868158548014,-0.0001275884404291625,-0.0001561966045667551,-0.00021094780715799621,0.4642857142857143,0.4607142857142857,1,0.9462302577341548,0
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,-0.0011633329241849517,-0.0011222206221257578,-0.0010419995240869705,-0.001048691959501379,0.16071428571428573,0.1392857142857143,1,0.9646598998407977,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_question,question,1,-0.002515520231799285,-0.0025482515294760998,-0.002582452895374815,-0.0028078607953997137,0.2642857142857143,0.25,1,1.0130117409763002,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_question_all,question_all,1,-0.0023663644655014773,-0.002405443000092931,-0.0025260699358703176,-0.002745911422340319,0.275,0.29642857142857143,1,1.016514165573887,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_question_var,question_var,1,0.0001491557662978067,0.00014280852938316867,0.00012518315264646324,0.0001221450594025399,0.6321428571428571,0.6035714285714285,1,0.9574455814067219,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_return_kw,return_kw,1,0.0013214997946640954,0.0013430852119995823,0.0012621066256632747,0.0013134293934072183,0.9,0.8857142857142857,1,1.0163340300336359,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_signature,signature,1,0.002383057666628553,0.002388733064277042,0.002457920537949701,0.0023621180529785246,0.8964285714285715,0.8714285714285714,1,1.0023815611883695,1
deepseek-coder-6.7b,test,0,3,fixed_outer,delta_frac_use_site,use_site,1,-0.004107531427782135,-0.004155624240934644,-0.0040886613302305985,-0.004261477768949034,0.02142857142857143,0.010714285714285714,1,1.0117084467880693,1
deepseek-coder-6.7b,test,0,3,margin,binding_shift,binding_shift,0,-0.1643210000181631,-0.09313495833557817,-0.000768737001811219,0.002319365753688074,0.5,0.5107142857142857,1,0.5667867060526869,0
deepseek-coder-6.7b,test,0,3,margin,binding_shift_identical,binding_shift_identical,1,-0.18344276569862059,-0.11120006049866817,-0.024653193639039884,-0.026621421417054387,0.3392857142857143,0.33214285714285713,1,0.6061839510278619,1
deepseek-coder-6.7b,test,0,3,margin,delta_frac_both_defs,both_defs,0,0.1689029962337619,0.12339152462612353,0.03942600217417505,0.04948650286836087,0.6714285714285714,0.6928571428571428,1,0.730546688794967,1
deepseek-coder-6.7b,test,0,3,margin,delta_frac_inner_def,inner_def,0,0.002290998107799391,0.015128283145272672,0.025825475546789115,0.023416309202127193,0.6964285714285714,0.6714285714285714,1,6.603359074706562,1
deepseek-coder-6.7b,test,0,3,margin,delta_frac_inner_def_identical,inner_def_identical,1,-0.01683076757265805,-0.002936819017817343,-0.0072037013471604235,-0.006293383602996743,0.40714285714285714,0.41785714285714287,1,0.17449109228911638,1
