model,layer,site,pole,rank_within_pole,token_id,token,loading,overlap_with_same_label_direction
deepseek-coder-6.7b,-1,last_token,safe_higher,0,32255,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,1,32254,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,2,32253,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,3,32252,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,4,32251,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,5,32250,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,6,32249,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,7,32248,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,8,32247,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,9,32246,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,10,32245,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,11,32244,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,12,32243,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,13,32242,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,14,32241,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,15,32240,,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,16,15,0,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,17,14,/,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,18,13,.,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,19,12,-,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,20,11,",",0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,21,10,+,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,22,9,*,0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,23,8,),0.0,1.0
deepseek-coder-6.7b,-1,last_token,safe_higher,24,7,(,0.0,1.0
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,0,21592,xid,0.025901403908986535,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,1,11804,clip,0.025701475527601242,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,2,9544,pop,0.023787968948707768,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,3,23654,rik,0.02321086899832486,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,4,23603, Buck,0.02315795483815045,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,5,2933,Value,0.02294623110078151,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,6,9588,scope,0.022243361427081963,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,7,18630,CLA,0.022109455149947645,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,8,24814,nol,0.021368259437041497,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,9,11356,proto,0.021037669400701918,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,10,2371,unity,0.02098123680324878,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,11,12286, reliable,0.02090515947144762,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,12,26782,rust,0.020318189113069318,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,13,9938, expos,0.0201894220310887,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,14,20436,unks,0.01997544929108803,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,15,24473,tis,0.01984824731615285,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,16,1696,tic,0.019798915865425325,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,17,12224,oker,0.01976520503333475,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,18,20577,visible,0.019570142556970666,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,19,18658,isp,0.019561120387886852,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,20,12180, Value,0.01948445958221179,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,21,3375,pen,0.019479431266066393,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,22,12993,vals,0.019461010330275252,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,23,25194, Dry,0.019305962132028374,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,unsafe_higher,24,11891,Lo,0.01929016686633741,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,0,4194,段,-0.022401034515288524,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,1,25579, restoration,-0.021358801188847885,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,2,1148,业,-0.020614174516227855,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,3,289,ent,-0.020058361401164276,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,4,20230,йт,-0.01935459926843635,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,5,13302,â,-0.019168616640100025,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,6,11643,洋,-0.019046761608572795,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,7,29567,妨,-0.01901059085626418,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,8,23007,iants,-0.018751443014904792,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,9,19340, Memory,-0.018433559067943087,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,10,13932,津,-0.018151987002893957,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,11,24550, ({\,-0.017871811566988586,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,12,3159,世,-0.01778691248010329,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,13,4024,ít,-0.017739071757939897,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,14,1821,果,-0.01752408959166394,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,15,10906,enta,-0.017519765714782542,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,16,11047,esta,-0.01751213537566637,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,17,10859,estion,-0.017501195284364675,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,18,7023,庭,-0.01749309344739694,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,19,12015,腿,-0.0173522647388242,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,20,4876, memory,-0.017295886000414987,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,21,31974,forget,-0.01724293570401221,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,22,1929,itor,-0.017118859795017895,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,23,27733,数学,-0.017039987823386848,0.005025125628140704
deepseek-coder-6.7b,-1,sink_arg,safe_higher,24,29082, latent,-0.017031207294107602,0.005025125628140704
deepseek-coder-6.7b,0,last_token,unsafe_higher,0,31077,cause,0.023392360390657913,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,1,20473,bie,0.022942071185119865,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,2,27164,Reason,0.02164761184122747,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,3,2796, reason,0.02115173665311928,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,4,4297, cause,0.020981959369765817,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,5,15174, premium,0.02095837054455322,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,6,22290, Allen,0.020507537451683922,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,7,29934,AW,0.02045828126331929,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,8,25843, tricks,0.020448384774601727,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,9,30162,|<,0.02023708487454565,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,10,19736," "".",0.02017906991501124,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,11,15930,reason,0.01987507221274496,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,12,15787, IF,0.01974142851029329,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,13,14242, negot,0.019467939203041216,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,14,10416, minor,0.019261313567161365,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,15,6763, wild,0.01920492642115003,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,16,7260, reasons,0.01918145646993536,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,17,21838, operated,0.019133901877215215,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,18,9142, сре,0.01910614661040455,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,19,21527, organisation,0.018618872645074537,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,20,8767,riptor,0.01858618238250642,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,21,8820,任何,0.01847211755546737,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,22,6671,IF,0.01844811146338747,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,23,25669, mA,0.018424964525986937,0.010101010101010102
deepseek-coder-6.7b,0,last_token,unsafe_higher,24,22285, Morgan,0.018342016590299215,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,0,15884,afe,-0.02897182303878505,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,1,28203,tom,-0.024930702524348494,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,2,5520,rep,-0.024257662172100965,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,3,7788,estern,-0.02213130704133016,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,4,15171,zone,-0.02151818396604498,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,5,13266,clam,-0.02132027260298719,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,6,3505,改,-0.021310539987686637,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,7,20233,Tom,-0.021244952193262542,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,8,31383,Safe,-0.021081001182292836,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,9,19306,ovo,-0.020969497764547325,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,10,18775,bridge,-0.02087789079785968,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,11,30715,hort,-0.0207121057668104,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,12,24473,tis,-0.020349123235392345,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,13,23844,Hom,-0.020303371191360352,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,14,31200, LC,-0.020147697094637065,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,15,3629,周,-0.019918699096574764,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,16,11845,asts,-0.019699126781313088,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,17,1518,�,-0.019562312106201303,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,18,2200,ains,-0.019552460777978554,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,19,25916,usage,-0.019532661677014174,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,20,1804,ides,-0.019400941125899726,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,21,16234,zil,-0.019327095846995088,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,22,7762,apa,-0.019309629979979783,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,23,28333,efi,-0.01902266071915691,0.010101010101010102
deepseek-coder-6.7b,0,last_token,safe_higher,24,5811,ova,-0.018865415376412013,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,0,23654,rik,0.02314436812514114,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,1,8767,riptor,0.02285599536485335,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,2,13446,ned,0.022260785262285577,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,3,17089,wich,0.021862045937502822,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,4,26905, palm,0.021477512512386415,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,5,7869,allow,0.02095139745689953,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,6,8839,rolled,0.02094690787298218,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,7,24034, indoor,0.02084621203170342,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,8,3471,ached,0.020276430548467658,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,9,19894,olen,0.01998153963874431,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,10,5175,itc,0.019965533002563127,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,11,5086,ocol,0.019924405047140575,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,12,30742,seek,0.019697475466382775,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,13,26770,illion,0.019688979029198115,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,14,7062,burg,0.019374395900513396,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,15,13549, complement,0.019181111819747628,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,16,5545, cool,0.019176958626351447,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,17,19379, begg,0.01917192522275406,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,18,18635,nor,0.019164543818124342,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,19,24814,nol,0.019022638177294795,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,20,14142,rick,0.01898079024214923,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,21,7035, Cr,0.018729012055048143,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,22,22166,pit,0.01866350381127471,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,23,23102,台湾,0.018596366175056066,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,unsafe_higher,24,17947, cookies,0.018546618098644666,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,0,1599,事,-0.02347587941318525,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,1,11837,AY,-0.022335253372706403,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,2,3339,友,-0.021881572844605707,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,3,18999,omer,-0.01977485906485909,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,4,15093,感情,-0.01965783120788982,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,5,28891,alta,-0.019601339260343444,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,6,16167,Release,-0.019495230688963947,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,7,336,�,-0.0193481573482255,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,8,29567,妨,-0.01909579449959678,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,9,14245,公安,-0.019013214774290545,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,10,31416,/*!,-0.018995345409905506,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,11,19547,队伍,-0.018918442527990468,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,12,21983,defin,-0.018907139000812583,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,13,24508,Mail,-0.018833648944793172,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,14,23238,VG,-0.018596765582338,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,15,7405, advice,-0.01847715358440859,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,16,28897,Monitor,-0.01845906467891427,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,17,9587,emon,-0.018402946497818394,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,18,1660, might,-0.018295852683077946,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,19,10104,ции,-0.01828666573497423,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,20,31249, integra,-0.018085972187543174,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,21,5753, mer,-0.018062250507561783,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,22,31136,临时,-0.01795052815756172,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,23,12112, gauge,-0.01794059265576984,0.010101010101010102
deepseek-coder-6.7b,0,sink_arg,safe_higher,24,12015,腿,-0.01782485411095174,0.010101010101010102
deepseek-coder-6.7b,3,last_token,unsafe_higher,0,13454,axis,0.027192015581422833,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,1,25568,Pad,0.024554686216788676,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,2,12428,rium,0.023061601540267065,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,3,31176,during,0.023024850378804303,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,4,26268,ceil,0.022865273375259017,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,5,26921,Axis,0.02286511166381885,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,6,32018,<pad>,0.022807741972622992,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,7,3989,�,0.02163151900867296,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,8,16598,Own,0.0214928227713476,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,9,12853,Ah,0.021358607470895175,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,10,24428,onut,0.02115762028807608,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,11,11778, axis,0.02084521959452403,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,12,13065,PP,0.020613148929251413,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,13,6599, floor,0.020394922342226354,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,14,23218,enix,0.020344221207558102,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,15,31348, Puig,0.01987728906548435,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,16,14360,floor,0.01984779787307787,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,17,10342, disput,0.019729555102227386,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,18,8810,ouncil,0.019473394214005634,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,19,20335,Protocol,0.0189683969539641,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,20,8656,NN,0.018721563715697668,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,21,18316,reu,0.01866667371830411,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,22,31023,roe,0.018433553928007176,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,23,31209, Bass,0.018416049274631502,0.0
deepseek-coder-6.7b,3,last_token,unsafe_higher,24,444,ain,0.01816134803549575,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,0,3950, hon,-0.02292691003492866,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,1,921,�,-0.022291560442010774,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,2,3108, alg,-0.021990532141009548,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,3,26127,sia,-0.021658922184154005,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,4,8265,lam,-0.021538233460571887,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,5,7049,ala,-0.021016409217617247,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,6,28781, Extra,-0.0209475950480049,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,7,13470, Hon,-0.02056751091483036,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,8,18112, algo,-0.020056091929386802,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,9,20522, realistic,-0.01995454523964538,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,10,7574,alg,-0.01990530588454165,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,11,1086,家,-0.019710601476688162,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,12,7133,jar,-0.019613147277285286,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,13,20894, Jam,-0.01951621486201736,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,14,4403,字,-0.01948894889759149,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,15,17318,extra,-0.019234879913531847,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,16,11902, grace,-0.018896760118642164,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,17,16312,Alg,-0.018741293362645038,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,18,18144,oly,-0.018729974088010148,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,19,11309, SD,-0.01855588152259915,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,20,909,als,-0.018373351238039487,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,21,24010, jam,-0.0183588227060711,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,22,26019,grace,-0.01831917286751282,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,23,13974, Turn,-0.018253377180718584,0.0
deepseek-coder-6.7b,3,last_token,safe_higher,24,2045,eps,-0.018040157944897904,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,0,30531,borne,0.02208623025925437,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,1,11248,called,0.022029918905678122,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,2,25027, essence,0.022014730738734962,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,3,24470, Clar,0.020375914064269137,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,4,20911, cheaper,0.02019906638525798,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,5,27369,validation,0.01999897560279036,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,6,19539,poch,0.019820011544742052,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,7,9060,针,0.019567324298744748,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,8,27276, cleaned,0.019412571472842487,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,9,24920,Tele,0.01937415285802308,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,10,5952,亚,0.019355051074108218,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,11,3338,rew,0.019345059154003207,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,12,15962, representative,0.01921538073181906,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,13,1904,_\,0.019114224632430326,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,14,5313,uda,0.019030450118418193,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,15,22817,orb,0.018801273869115426,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,16,24624,tele,0.018789646142322453,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,17,2030,ified,0.01876643070130554,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,18,24677,usc,0.01875512465097212,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,19,13352,aneous,0.018676892931306782,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,20,9308,neq,0.01859517262245928,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,21,12901,Activity,0.018562987031205774,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,22,26708,valuation,0.01850903731010636,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,23,23788,Validation,0.018478302109517276,0.0
deepseek-coder-6.7b,3,sink_arg,unsafe_higher,24,31315, CU,0.018433088991870124,0.0
deepseek-coder-6.7b,3,sink_arg,safe_higher,0,7057, spot,-0.027481754095589492,0.0
