model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_question_var,question_var,1,280,280,-0.0005975613275899054,-0.0005870032136019356,0.0006213211791136981,-0.9617591475673086,-0.0006689247262851712,-0.0005245388745795194,0.16428571428571428,280,0,1.7185066708055614e-31,0.0,-10.80897425128178,0.009137178503229619,0.008539617175639712,1,1.4182235547055555e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_return_kw,return_kw,1,280,280,-0.001110576628480479,-0.0012098988003768193,0.0010873473914614872,-1.0213632158419674,-0.0012356250834117135,-0.0009853571615194244,0.16785714285714284,280,0,8.610060754441113e-31,0.0,-12.352032900612537,0.005429941768356141,0.004319365139875662,1,1.4182235547055555e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_signature,signature,1,280,280,0.007042822561142616,0.007116679009819878,0.002187889284839197,3.2190031780608317,0.006790296562819213,0.007301948521286775,1.0,280,0,1.0295115178936058e-84,0.0,16.151773281709932,0.007280002164082175,0.014322824725224791,1,1.4182235547055555e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_use_site,use_site,1,280,280,-0.005514295575070657,-0.005578100517037875,0.001519127086366888,-3.6299106404971875,-0.005693659208286231,-0.005347109334280585,0.0,280,0,1.0295115178936058e-84,0.0,-16.046346294302925,0.0032879748551202094,-0.0022263207199504477,1,1.4182235547055555e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift,binding_shift,0,280,280,0.004132794270058633,0.004683218595487993,0.004522650424514448,0.9137991845793232,0.003629477563399468,0.00466781285296715,0.775,280,0,5.614918092323849e-21,0.0,11.842400253933484,,,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift_identical,binding_shift_identical,1,280,280,0.0033161225608476404,0.0032783591613464226,0.00261699189156241,1.2671504911953821,0.003020701666887893,0.003626418787911731,0.8964285714285715,280,0,2.7179544069769582e-45,0.0,13.732567510634732,,,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_both_defs,both_defs,0,280,280,0.00045300078971243537,0.00026446111058439636,0.003852602901802052,0.11758304742503947,1.2558388014103362e-05,0.0009115953052446948,0.5357142857142857,280,0,0.25613926267101966,0.064,1.8798448685749725,0.2950273011921681,0.29548030198188047,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def,inner_def,0,280,280,0.0022928975298855355,0.0026991545226641767,0.0035404535184602438,0.6476281973284386,0.0018789412701883947,0.002706932998779516,0.7392857142857143,280,0,5.107704805797033e-16,0.0,9.074419604116567,0.0047680378573542095,0.0070609353872397446,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,280,280,0.0014762258206745434,0.0013547210330530665,0.0013028537193905104,1.1330710414405836,0.0013219454970966108,0.001628376291097869,0.8857142857142857,280,0,1.4488275813350064e-42,0.0,13.086496603260933,0.0019041849224063201,0.0033804107430808633,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,280,280,0.0008166717092109924,0.0009691887333863869,0.0034925218422504735,0.2338343884729306,0.00041856887385062063,0.001237521030130322,0.5928571428571429,280,0,0.0022472898452019887,0.002,3.739678507186373,0.002863852934947889,0.0036805246441588813,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,280,280,0.0014762258206745434,0.0013547210330530665,0.0013028537193905104,1.1330710414405836,0.0013219454970966108,0.001628376291097869,0.8857142857142857,280,0,1.4488275813350064e-42,0.0,13.086496603260933,0.0019041849224063201,0.0033804107430808633,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_other,other,1,280,280,0.0030675944322028944,0.002975241889768415,0.0019408448974219704,1.5805458933259369,0.0028409042545747953,0.0032908952332092512,0.9535714285714286,280,0,8.513074558647829e-63,0.0,13.819916239334322,0.2897911261617774,0.29285872059398027,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def,outer_def,1,280,280,-0.001839896740173097,-0.002154029149789932,0.0022613374083249155,-0.8136321158442249,-0.002103692278871678,-0.0015736111281443306,0.2,280,0,5.762991413689341e-25,0.0,-11.261799480821413,0.29025926333481383,0.28841936659464074,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,280,280,-0.0010321792262192224,-0.0011028602600183512,0.0019870538547765364,-0.519452064038446,-0.0012626916988215504,-0.0007987717654691293,0.32142857142857145,280,0,2.2431239990730337e-09,0.0,-8.098148002493648,0.28851567817654583,0.2874834989503266,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,280,280,-0.0008077175139538727,-0.0007361142094013936,0.0010231334327200602,-0.7894547163868044,-0.0009279450588620246,-0.0006869930451567683,0.22142857142857142,280,0,1.6095717033652879e-21,0.0,-10.790106560838,0.0017435851582679866,0.0009358676443141137,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question,question,1,280,280,-0.003550040361185063,-0.003668811556313739,0.003957011581007789,-0.8971518754769284,-0.004026278319947626,-0.003079748300379882,0.16428571428571428,280,0,1.7185066708055614e-31,0.0,-10.991793725846792,0.39388682683824267,0.3903367864770576,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_all,question_all,1,280,280,-0.003330954741350705,-0.003646404426084604,0.004158779200485978,-0.8009453209156819,-0.0038284456359623416,-0.002841341105695112,0.19285714285714287,280,0,3.4409750103315953e-26,0.0,-10.167051731602973,0.40171169343567714,0.3983807386943265,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_var,question_var,1,280,280,0.0002190856198343585,0.00022038054589757676,0.0005237208383570403,0.4183251911870643,0.00015706844826581383,0.0002777702557250165,0.6678571428571428,280,0,2.0309781079803988e-08,0.0,6.580310430638487,0.007824866597434458,0.008043952217268818,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_return_kw,return_kw,1,280,280,6.335052943190039e-05,6.382973836877113e-06,0.0010315274832583743,0.0614142913883299,-5.514209729415239e-05,0.00018265072325055073,0.5,280,0,1.0,0.312,0.9433827131705955,0.00445602555969415,0.0045193760891260515,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_signature,signature,1,280,280,0.004207493668208428,0.004328216296741381,0.002032820768995524,2.0697809331648425,0.0039642522859714945,0.004446005600004156,0.9714285714285714,280,0,8.98294867285059e-70,0.0,15.269964758328957,0.0052073822205313345,0.009414875888739764,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_use_site,use_site,1,280,280,-0.004460500328493268,-0.004672349026760151,0.0016814759317327352,-2.652729215039546,-0.0046625773850713335,-0.004271978677279589,0.0,280,0,1.0295115178936058e-84,0.0,-15.546481752722404,0.0038065999285026605,-0.0006539003999906078,1,1.4710648638116552e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift,binding_shift,0,280,280,-0.14907062671563398,0.014630238929780923,1.7564672231424583,-0.08486957499208832,-0.38319070853497855,0.01156069593756993,0.5714285714285714,280,0,0.0196067272902814,0.226,-1.4834313978296856,,,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift_identical,binding_shift_identical,1,280,280,-0.16989991362680432,-0.010727370398926095,1.587573623359075,-0.10701860444577103,-0.38278826477917066,-0.022041758561897194,0.425,280,0,0.014131865390006187,0.002,-1.8544499887298016,,,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_both_defs,both_defs,0,280,280,0.1991669929203805,0.051921532010907157,1.2673443836616896,0.15715301656597472,0.07897591522958355,0.36816887933376824,0.7,280,0,1.7721663126308975e-11,0.0,2.6931821747719784,0.36297420370170286,0.5621411966220833,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def,inner_def,0,280,280,0.025048183102373257,0.03675179630979583,0.2658910415383204,0.09420468985136266,-0.010218392906897723,0.051869287999327385,0.7642857142857142,280,0,2.1133768387733507e-19,0.122,1.582957698265993,-0.00020397897640541437,0.024844204125967842,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_identical,inner_def_identical,1,280,280,0.0042188961912029204,-0.0027969164253875568,0.10477843616014529,0.04026492803113307,-0.008145675199795772,0.016033323921619512,0.45357142857142857,280,0,0.13502320750875024,0.502,0.6815151415338191,0.002504691791383276,0.006723587982586196,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_name,inner_def_name,0,280,280,0.02082928691117034,0.03229379916458596,0.1787765465100858,0.11651017607052412,-0.0030340732045740838,0.03867836305759102,0.7892857142857143,280,0,3.350562947442157e-23,0.026,1.9553533194020465,-0.0027086707677886905,0.018120616143381646,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_value,inner_def_value,1,280,280,0.0042188961912029204,-0.0027969164253875568,0.10477843616014529,0.04026492803113307,-0.008145675199795772,0.016033323921619512,0.45357142857142857,280,0,0.13502320750875024,0.502,0.6815151415338191,0.002504691791383276,0.006723587982586196,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_other,other,1,280,280,-0.0234551241342956,-0.027537571343310613,0.09434823563730689,-0.24860161905371175,-0.03413045583339049,-0.012193828836177414,0.26071428571428573,280,0,5.107704805797033e-16,0.0,-4.015883860807845,0.3396931136676446,0.316237989533349,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def,outer_def,1,280,280,0.17411880981800723,0.01737293515620414,1.5083008322002511,0.11544037243817562,0.03384468374625763,0.37532891412877994,0.575,280,0,0.014131865390006187,0.0,1.9990814276493853,0.36317818267810825,0.5372969924961154,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_name,outer_def_name,1,280,280,0.2131406320581559,0.04931443717062464,1.6000008112120037,0.1332128274964445,0.06469750695092245,0.42696435423159285,0.8428571428571429,280,0,6.335564729992643e-33,0.0,2.2951481441353456,0.36854771070757786,0.5816883427657337,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_value,outer_def_value,1,280,280,-0.03902182224014864,-0.03390423101671603,0.10424898183675219,-0.37431370122400365,-0.05317456868828241,-0.02803706861746919,0.07857142857142857,280,0,2.9503825551817296e-52,0.0,-5.96848017485208,-0.005369528029469509,-0.04439135026961816,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question,question,1,280,280,0.09108862787279078,0.03932220360415761,0.6105293837309983,0.14919614075925425,0.030257207562002994,0.16904822667266825,0.65,280,0,5.847044233891853e-07,0.0,2.5620756624607717,0.30897836903659787,0.40006699690938863,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_all,question_all,1,280,280,0.06926077078474561,0.03617032508718335,0.398661839485052,0.17373313401204676,0.02857655259237908,0.11974501852137169,0.6392857142857142,280,0,3.655849349637852e-06,0.0,2.940593321297166,0.3053502364161782,0.37461100720092383,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_var,question_var,1,280,280,-0.02182785708804514,-0.004732222758299829,0.2323381069741308,-0.09394867407814216,-0.05276767159738311,0.00027245382805535717,0.26071428571428573,280,0,5.107704805797033e-16,0.112,-1.6482274699184842,-0.0036281326204196085,-0.025455989708464744,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_return_kw,return_kw,1,280,280,0.017653426095473223,0.013829305692153938,0.06428566520411204,0.27460906003573593,0.011316443505764802,0.025907457689692288,0.8642857142857143,280,0,1.6478155068453392e-37,0.0,4.534028174318857,-0.0038140706838110314,0.013839355411662193,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_signature,signature,1,280,280,-0.3473670517415129,-0.11492752655202024,2.22030149982258,-0.1564503972858057,-0.6412462202082841,-0.14034090109460606,0.007142857142857143,280,0,4.0502012625452345e-80,0.0,-2.6890473899669685,-0.01219703954651979,-0.35956409128803263,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_use_site,use_site,1,280,280,0.0847432040270625,0.03643860166935088,0.49482286718382823,0.17125967623396057,0.039218283538438835,0.15034172727873413,0.9607142857142857,280,0,1.8273007278829818e-65,0.0,2.93818054243752,0.00799362884087197,0.09273683286793447,1,1.950638953363004e-06
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,binding_shift,binding_shift,0,280,280,0.006484819524021141,0.006290690779845337,0.004852154048307581,1.3364826135895314,0.005932048255232378,0.007074475366869379,0.9107142857142857,280,0,3.679853575465583e-49,0.0,13.920629702520436,,,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,binding_shift_identical,binding_shift_identical,1,280,280,0.006526340318094094,0.006455315861027736,0.0031244616498377013,2.0887887417127047,0.0061617936351085825,0.0068910046179732455,0.9928571428571429,280,0,4.0502012625452345e-80,0.0,15.562824895317421,,,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_both_defs,both_defs,0,280,280,-0.003871607819624717,-0.0038441391232584277,0.0037625570427651926,-1.0289831557688174,-0.004322629699767917,-0.0034377041066567687,0.15357142857142858,280,0,1.1691454365240414e-33,0.0,-11.73378375851428,0.2950273011921681,0.2911556933725433,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def,inner_def,0,280,280,0.001306605852198213,0.0012312099226621603,0.003314012196917781,0.39426706196598504,0.0009242188910722671,0.001704410655142308,0.6642857142857143,280,0,4.1019417379302176e-08,0.0,6.152256360986869,0.0047680378573542095,0.006074643709552421,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_identical,inner_def_identical,1,280,280,0.0013481266462711655,0.0012500272488276888,0.001171445617776365,1.150823073486054,0.0012113347776738666,0.0014909367859551913,0.8714285714285714,280,0,3.864627860862637e-39,0.0,12.936997276196243,0.0019041849224063201,0.0032523115686774852,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_name,inner_def_name,0,280,280,-4.1520794072952435e-05,-7.19989810687405e-06,0.0031988906209247463,-0.012979747979300855,-0.0004155592272723323,0.0003480373917844336,0.49642857142857144,280,0,0.9523598320677091,0.824,-0.24256954803556563,0.002863852934947889,0.0028223321408749366,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_value,inner_def_value,1,280,280,0.0013481266462711655,0.0012500272488276888,0.001171445617776365,1.150823073486054,0.0012113347776738666,0.0014909367859551913,0.8714285714285714,280,0,3.864627860862637e-39,0.0,12.936997276196243,0.0019041849224063201,0.0032523115686774852,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_other,other,1,280,280,0.0023470982120773766,0.002558167605201944,0.0022200347081634225,1.0572349177455296,0.002091863324573554,0.00260153568457459,0.8464285714285714,280,0,1.1691454365240414e-33,0.0,12.032258052246878,0.2897911261617774,0.2921382243738547,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def,outer_def,1,280,280,-0.005178213671822927,-0.004937527533369096,0.0028048957846887965,-1.8461340703242743,-0.005508840646035049,-0.004856224038578325,0.03571428571428571,280,0,7.415008160698419e-67,0.0,-15.077307795095901,0.29025926333481383,0.2850810496629909,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_name,outer_def_name,1,280,280,-0.005769787564468714,-0.005846544526075914,0.0027159239684683757,-2.124428972038765,-0.0060848478146660395,-0.005458001525393555,0.014285714285714285,280,0,2.6181860636954078e-76,0.0,-15.487353026763929,0.28851567817654583,0.2827458906120771,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_value,outer_def_value,1,280,280,0.0005915738926457883,0.0006115581916438355,0.0008827225683561178,0.6701696703500719,0.0004866962995494271,0.0006941501500582684,0.7535714285714286,280,0,6.670829192076506e-18,0.0,9.311422649528087,0.0017435851582679866,0.0023351590509137748,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question,question,1,280,280,-0.0021361272446589496,-0.0017377014528616175,0.004726573583010377,-0.45193991104618325,-0.0026677627705781635,-0.001579168154547788,0.34285714285714286,280,0,1.597047080404402e-07,0.0,-7.036330550330273,0.39388682683824267,0.3917506995935838,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_all,question_all,1,280,280,-0.0014213766664536974,-0.001465234191837167,0.0049270225400844265,-0.28848592733033074,-0.001968965639782613,-0.000838667325699347,0.3892857142857143,280,0,0.00025318766072186815,0.0,-4.633301092077427,0.40171169343567714,0.40029031676922344,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_var,question_var,1,280,280,0.0007147505782052542,0.0009070301748527248,0.0011276533655481063,0.6338389083402798,0.0005735424643098307,0.0008377794135421018,0.8321428571428572,280,0,8.610060754441113e-31,0.0,9.170891238472473,0.007824866597434458,0.008539617175639712,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_return_kw,return_kw,1,280,280,-0.00013666041981848885,-0.0001928544968132237,0.001061116193712837,-0.12878930755011395,-0.0002587331242575091,-1.4090081982661576e-05,0.42142857142857143,280,0,0.010051222979863298,0.032,-2.147805150086491,0.00445602555969415,0.004319365139875662,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_signature,signature,1,280,280,0.009115442504693455,0.008981815198445774,0.0022312903578404274,4.0852784903870205,0.008849480626211574,0.009380551227997056,1.0,280,0,1.0295115178936058e-84,0.0,16.328105609456625,0.0052073822205313345,0.014322824725224791,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_use_site,use_site,1,280,280,-0.006032920648453108,-0.00610988092399869,0.0018135928955108436,-3.3265021402467423,-0.006247543930448498,-0.005833597505327378,0.0,280,0,1.0295115178936058e-84,0.0,-15.764828905779462,0.0038065999285026605,-0.0022263207199504477,0,1.3881813931693188e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift,binding_shift,0,280,280,-0.00506371271380072,-0.0047528301588682705,0.004721750862665496,-1.0724226798662946,-0.005604548717408385,-0.004514787608873401,0.1392857142857143,280,0,1.0282618466575973e-36,0.0,-12.152107898598478,,,0,1.5015280563357436e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift_identical,binding_shift_identical,1,280,280,-0.0052734605400742455,-0.0054945045789679976,0.0028417460666662567,-1.8557113888295835,-0.005600663418971171,-0.004934338723384976,0.04642857142857143,280,0,8.513074558647829e-63,0.0,-14.256611473654457,,,0,1.5015280563357436e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_both_defs,both_defs,0,280,280,0.008566721738051203,0.008508978259158195,0.0043209111939816035,1.9826192563233864,0.00806295226278534,0.009105143568483619,0.9642857142857143,280,0,7.415008160698419e-67,0.0,14.724773221154589,0.28691358024382924,0.29548030198188047,0,1.5015280563357436e-07
deepseek-coder-6.7b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def,inner_def,0,280,280,0.0017515045121252427,0.002022991766966986,0.0038420291933855205,0.4558800633635611,0.0013151799696259092,0.0022093289118793086,0.6714285714285714,280,0,9.899589570965508e-09,0.0,7.049307157305594,0.005309430875114502,0.0070609353872397446,0,1.5015280563357436e-07
