task,layer,filler_type,filler_target,filler_tokens_mean,accuracy,n
binding,0,scope_shadow,0,0.0,0.9888381532217149,1971
binding,0,scope_shadow,50,53.0,0.8867383512544803,4185
binding,0,scope_shadow,100,107.0,0.8664361634012038,7809
binding,0,scope_shadow,200,219.0,0.8339784280332353,19377
binding,0,scope_shadow,500,519.0,0.8021143720151843,73497
binding,0,scope_shadow,1000,1019.0,0.7817337750198292,214330
binding,3,comment_prose,0,0.0,1.0,1971
binding,3,comment_prose,50,57.0,0.960933536276002,1971
binding,3,comment_prose,100,115.0,0.9173008625063419,1971
binding,3,comment_prose,200,202.0,0.9051243023845763,1971
binding,3,comment_prose,500,529.0,0.8670725520040589,1971
binding,3,competing_update,0,0.0,1.0,1971
binding,3,competing_update,50,55.0,0.9015228426395939,1970
binding,3,competing_update,100,103.0,0.8685946220192795,1971
binding,3,competing_update,200,205.0,0.8919330289193302,1971
binding,3,competing_update,500,505.0,0.8765871000507872,1969
binding,3,competing_update,1000,1002.0,0.6451612903225806,62
binding,3,dead_code,0,0.0,1.0,1971
binding,3,dead_code,50,51.0,0.9925031236984589,2401
binding,3,dead_code,100,103.0,0.9553730810424849,2801
binding,3,dead_code,200,207.0,0.9366842543737851,3601
binding,3,dead_code,500,529.0,0.9207033270125841,5801
binding,3,dead_code,1000,1009.0,0.8954181818181818,6875
binding,3,lexical_decoy,0,0.0,1.0,1971
binding,3,lexical_decoy,50,71.0,0.9680891964628989,2601
binding,3,lexical_decoy,100,119.0,0.943352215928024,3001
binding,3,lexical_decoy,200,215.0,0.9354413702239789,3795
binding,3,lexical_decoy,500,519.0,0.950623525446579,5934
binding,3,lexical_decoy,1000,1023.0,0.9520761785825789,6406
binding,3,scope_shadow,0,0.0,1.0,1971
binding,3,scope_shadow,50,53.0,0.8563918757467145,4185
binding,3,scope_shadow,100,107.0,0.7574593417851198,7809
binding,3,scope_shadow,200,219.0,0.6608866181555453,19377
binding,3,scope_shadow,500,519.0,0.5215995210688872,73497
binding,3,scope_shadow,1000,1019.0,0.4132272663649512,214330
binding,7,comment_prose,0,0.0,1.0,1971
binding,7,comment_prose,50,57.0,0.984779299847793,1971
binding,7,comment_prose,100,115.0,0.9802130898021308,1971
binding,7,comment_prose,200,202.0,0.974124809741248,1971
binding,7,comment_prose,500,529.0,0.969558599695586,1971
binding,7,competing_update,0,0.0,0.9979705733130391,1971
binding,7,competing_update,50,55.0,0.8868020304568528,1970
binding,7,competing_update,100,103.0,0.8812785388127854,1971
binding,7,competing_update,200,205.0,0.8899036022323693,1971
binding,7,competing_update,500,505.0,0.8918232605383444,1969
binding,7,competing_update,1000,1002.0,0.7096774193548387,62
binding,7,dead_code,0,0.0,0.9989852866565195,1971
binding,7,dead_code,50,51.0,0.9779258642232403,2401
binding,7,dead_code,100,103.0,0.950017850767583,2801
binding,7,dead_code,200,207.0,0.9022493751735629,3601
binding,7,dead_code,500,529.0,0.8745043957938287,5801
binding,7,dead_code,1000,1009.0,0.7997090909090909,6875
binding,7,lexical_decoy,0,0.0,0.9989852866565195,1971
binding,7,lexical_decoy,50,71.0,0.9527104959630911,2601
binding,7,lexical_decoy,100,119.0,0.9336887704098634,3001
binding,7,lexical_decoy,200,215.0,0.913570487483531,3795
binding,7,lexical_decoy,500,519.0,0.8916413886080216,5934
binding,7,lexical_decoy,1000,1023.0,0.8763659069622229,6406
binding,7,scope_shadow,0,0.0,0.9994926433282597,1971
binding,7,scope_shadow,50,53.0,0.8829151732377539,4185
binding,7,scope_shadow,100,107.0,0.7834549878345499,7809
binding,7,scope_shadow,200,219.0,0.6446302317180163,19377
binding,7,scope_shadow,500,519.0,0.4986325972488673,73497
binding,7,scope_shadow,1000,1019.0,0.40703121354919986,214330
binding,11,comment_prose,0,0.0,0.9994926433282597,1971
binding,11,comment_prose,50,57.0,0.9928970065956367,1971
binding,11,comment_prose,100,115.0,0.9923896499238964,1971
binding,11,comment_prose,200,202.0,0.9934043632673769,1971
binding,11,comment_prose,500,529.0,0.9944190766108574,1971
binding,11,competing_update,0,0.0,1.0,1971
binding,11,competing_update,50,55.0,0.9055837563451776,1970
binding,11,competing_update,100,103.0,0.9096905124302385,1971
binding,11,competing_update,200,205.0,0.9162861491628614,1971
binding,11,competing_update,500,505.0,0.9085830370746572,1969
binding,11,competing_update,1000,1002.0,0.7096774193548387,62
binding,11,dead_code,0,0.0,0.9994926433282597,1971
binding,11,dead_code,50,51.0,0.9725114535610162,2401
binding,11,dead_code,100,103.0,0.938236344162799,2801
binding,11,dead_code,200,207.0,0.9111357956123299,3601
binding,11,dead_code,500,529.0,0.8617479744871573,5801
binding,11,dead_code,1000,1009.0,0.7778909090909091,6875
binding,11,lexical_decoy,0,0.0,1.0,1971
binding,11,lexical_decoy,50,71.0,0.9265667051134179,2601
binding,11,lexical_decoy,100,119.0,0.9083638787070977,3001
binding,11,lexical_decoy,200,215.0,0.9059288537549407,3795
binding,11,lexical_decoy,500,519.0,0.9086619480957195,5934
binding,11,lexical_decoy,1000,1023.0,0.8014361536059944,6406
binding,11,scope_shadow,0,0.0,0.9994926433282597,1971
binding,11,scope_shadow,50,53.0,0.9137395459976105,4185
binding,11,scope_shadow,100,107.0,0.8604174670252273,7809
binding,11,scope_shadow,200,219.0,0.765598389843629,19377
binding,11,scope_shadow,500,519.0,0.6517136753881111,73497
binding,11,scope_shadow,1000,1019.0,0.5575980963934121,214330
binding,15,comment_prose,0,0.0,0.9989852866565195,1971
binding,15,comment_prose,50,57.0,0.9908675799086758,1971
binding,15,comment_prose,100,115.0,0.991374936580416,1971
binding,15,comment_prose,200,202.0,0.989345509893455,1971
binding,15,comment_prose,500,529.0,0.9827498731608321,1971
binding,15,competing_update,0,0.0,0.9994926433282597,1971
binding,15,competing_update,50,55.0,0.9071065989847715,1970
binding,15,competing_update,100,103.0,0.9036022323693557,1971
binding,15,competing_update,200,205.0,0.8711314053779807,1971
binding,15,competing_update,500,505.0,0.8593194514982224,1969
binding,15,competing_update,1000,1002.0,0.7096774193548387,62
binding,15,dead_code,0,0.0,0.9984779299847792,1971
binding,15,dead_code,50,51.0,0.9491878384006663,2401
binding,15,dead_code,100,103.0,0.9239557300963941,2801
binding,15,dead_code,200,207.0,0.8819772285476256,3601
binding,15,dead_code,500,529.0,0.8343389070849854,5801
binding,15,dead_code,1000,1009.0,0.7502545454545455,6875
binding,15,lexical_decoy,0,0.0,0.9994926433282597,1971
binding,15,lexical_decoy,50,71.0,0.9054209919261822,2601
binding,15,lexical_decoy,100,119.0,0.8883705431522826,3001
binding,15,lexical_decoy,200,215.0,0.8516469038208169,3795
binding,15,lexical_decoy,500,519.0,0.8109201213346815,5934
binding,15,lexical_decoy,1000,1023.0,0.7204183577895723,6406
binding,15,scope_shadow,0,0.0,0.9989852866565195,1971
binding,15,scope_shadow,50,53.0,0.9275985663082438,4185
binding,15,scope_shadow,100,107.0,0.8852605967473428,7809
binding,15,scope_shadow,200,219.0,0.7799452959694483,19377
binding,15,scope_shadow,500,519.0,0.6591017320434848,73497
binding,15,scope_shadow,1000,1019.0,0.5611486959361732,214330
binding,19,comment_prose,0,0.0,0.9984779299847792,1971
binding,19,comment_prose,50,57.0,0.9903602232369355,1971
binding,19,comment_prose,100,115.0,0.9878234398782344,1971
binding,19,comment_prose,200,202.0,0.9857940131912735,1971
binding,19,comment_prose,500,529.0,0.9812278031456113,1971
binding,19,competing_update,0,0.0,0.9984779299847792,1971
binding,19,competing_update,50,55.0,0.8878172588832487,1970
binding,19,competing_update,100,103.0,0.8802638254693049,1971
binding,19,competing_update,200,205.0,0.8711314053779807,1971
binding,19,competing_update,500,505.0,0.8715083798882681,1969
binding,19,competing_update,1000,1002.0,0.7741935483870968,62
binding,19,dead_code,0,0.0,0.9984779299847792,1971
binding,19,dead_code,50,51.0,0.9483548521449396,2401
binding,19,dead_code,100,103.0,0.9285969296679757,2801
binding,19,dead_code,200,207.0,0.8758678144959734,3601
binding,19,dead_code,500,529.0,0.8008963971729012,5801
binding,19,dead_code,1000,1009.0,0.6833454545454546,6875
binding,19,lexical_decoy,0,0.0,0.9984779299847792,1971
binding,19,lexical_decoy,50,71.0,0.8700499807766243,2601
binding,19,lexical_decoy,100,119.0,0.8493835388203932,3001
binding,19,lexical_decoy,200,215.0,0.8247694334650857,3795
binding,19,lexical_decoy,500,519.0,0.7569935962251433,5934
binding,19,lexical_decoy,1000,1023.0,0.6217608492038714,6406
binding,19,scope_shadow,0,0.0,0.9984779299847792,1971
binding,19,scope_shadow,50,53.0,0.8348864994026285,4185
binding,19,scope_shadow,100,107.0,0.7879369957741068,7809
binding,19,scope_shadow,200,219.0,0.7054239562367756,19377
binding,19,scope_shadow,500,519.0,0.5464712845422263,73497
binding,19,scope_shadow,1000,1019.0,0.44325106144730086,214330
binding,23,comment_prose,0,0.0,0.9969558599695586,1971
binding,23,comment_prose,50,57.0,0.9771689497716894,1971
binding,23,comment_prose,100,115.0,0.976154236428209,1971
binding,23,comment_prose,200,202.0,0.9726027397260274,1971
binding,23,comment_prose,500,529.0,0.9538305428716387,1971
binding,23,competing_update,0,0.0,0.9969558599695586,1971
binding,23,competing_update,50,55.0,0.9020304568527919,1970
binding,23,competing_update,100,103.0,0.8924403855910705,1971
binding,23,competing_update,200,205.0,0.8772196854388635,1971
binding,23,competing_update,500,505.0,0.8664296597257491,1969
binding,23,competing_update,1000,1002.0,0.7096774193548387,62
binding,23,dead_code,0,0.0,0.9974632166412988,1971
binding,23,dead_code,50,51.0,0.9529362765514369,2401
binding,23,dead_code,100,103.0,0.9250267761513745,2801
binding,23,dead_code,200,207.0,0.8653151902249375,3601
binding,23,dead_code,500,529.0,0.7821065333563179,5801
binding,23,dead_code,1000,1009.0,0.6568727272727273,6875
binding,23,lexical_decoy,0,0.0,0.9969558599695586,1971
binding,23,lexical_decoy,50,71.0,0.8735101883890811,2601
binding,23,lexical_decoy,100,119.0,0.8517160946351217,3001
binding,23,lexical_decoy,200,215.0,0.8063241106719368,3795
binding,23,lexical_decoy,500,519.0,0.7507583417593529,5934
binding,23,lexical_decoy,1000,1023.0,0.6237901966906025,6406
binding,23,scope_shadow,0,0.0,0.9979705733130391,1971
binding,23,scope_shadow,50,53.0,0.9027479091995221,4185
binding,23,scope_shadow,100,107.0,0.8472275579459598,7809
binding,23,scope_shadow,200,219.0,0.745677865510657,19377
binding,23,scope_shadow,500,519.0,0.6463937303563411,73497
binding,23,scope_shadow,1000,1019.0,0.573624784211263,214330
defuse_edge,-1,comment_prose,0,0.0,0.8244869072894551,1413
defuse_edge,-1,comment_prose,50,57.0,0.8156547183613753,1367
defuse_edge,-1,comment_prose,100,115.0,0.8167883211678832,1370
defuse_edge,-1,comment_prose,200,202.0,0.8193123628383321,1367
defuse_edge,-1,comment_prose,500,529.0,0.8139705882352941,1360
defuse_edge,-1,competing_update,0,0.0,0.8210749646393211,1414
defuse_edge,-1,competing_update,50,55.0,0.8263081395348837,1376
defuse_edge,-1,competing_update,100,103.0,0.8243440233236151,1372
defuse_edge,-1,competing_update,200,205.0,0.8245997088791849,1374
defuse_edge,-1,competing_update,500,505.0,0.8254545454545454,1375
defuse_edge,-1,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,-1,dead_code,0,0.0,0.8177304964539007,1410
defuse_edge,-1,dead_code,50,51.0,0.8760416666666667,1920
defuse_edge,-1,dead_code,100,103.0,0.9026281775096942,2321
defuse_edge,-1,dead_code,200,207.0,0.7157962191605255,3121
defuse_edge,-1,dead_code,500,529.0,0.613230595752678,5321
defuse_edge,-1,dead_code,1000,1009.0,0.5133090909090909,6875
defuse_edge,-1,lexical_decoy,0,0.0,0.8210749646393211,1414
defuse_edge,-1,lexical_decoy,50,71.0,0.8819875776397516,2093
defuse_edge,-1,lexical_decoy,100,119.0,0.8668008048289738,2485
defuse_edge,-1,lexical_decoy,200,215.0,0.793640897755611,3208
defuse_edge,-1,lexical_decoy,500,519.0,0.7162947684230264,5333
defuse_edge,-1,lexical_decoy,1000,1023.0,0.5393581081081081,5920
defuse_edge,-1,scope_shadow,0,0.0,0.8249468462083629,1411
defuse_edge,-1,scope_shadow,50,53.0,0.5555168813087366,2873
defuse_edge,-1,scope_shadow,100,107.0,0.4090270812437312,4985
defuse_edge,-1,scope_shadow,200,219.0,0.26519482804116457,11369
defuse_edge,-1,scope_shadow,500,519.0,0.137207833228048,39575
defuse_edge,-1,scope_shadow,1000,1019.0,0.05763144694240503,109645
defuse_edge,0,comment_prose,0,0.0,0.997169143665959,1413
defuse_edge,0,comment_prose,50,57.0,0.8778346744696416,1367
defuse_edge,0,comment_prose,100,115.0,0.8598540145985402,1370
defuse_edge,0,comment_prose,200,202.0,0.8324798829553768,1367
defuse_edge,0,comment_prose,500,529.0,0.7889705882352941,1360
defuse_edge,0,competing_update,0,0.0,0.9971711456859972,1414
defuse_edge,0,competing_update,50,55.0,0.8815406976744186,1376
defuse_edge,0,competing_update,100,103.0,0.8367346938775511,1372
defuse_edge,0,competing_update,200,205.0,0.8318777292576419,1374
defuse_edge,0,competing_update,500,505.0,0.816,1375
defuse_edge,0,competing_update,1000,1002.0,0.6666666666666666,33
defuse_edge,0,dead_code,0,0.0,0.9971631205673759,1410
defuse_edge,0,dead_code,50,51.0,0.9546875,1920
defuse_edge,0,dead_code,100,103.0,0.9370960792761741,2321
defuse_edge,0,dead_code,200,207.0,0.7420698494072413,3121
defuse_edge,0,dead_code,500,529.0,0.6867130238676941,5321
defuse_edge,0,dead_code,1000,1009.0,0.6535272727272727,6875
defuse_edge,0,lexical_decoy,0,0.0,0.9971711456859972,1414
defuse_edge,0,lexical_decoy,50,71.0,0.8996655518394648,2093
defuse_edge,0,lexical_decoy,100,119.0,0.8768611670020121,2485
defuse_edge,0,lexical_decoy,200,215.0,0.7824189526184538,3208
defuse_edge,0,lexical_decoy,500,519.0,0.7824864054003375,5333
defuse_edge,0,lexical_decoy,1000,1023.0,0.6932432432432433,5920
defuse_edge,0,scope_shadow,0,0.0,0.997165131112686,1411
defuse_edge,0,scope_shadow,50,53.0,0.6428820048729551,2873
defuse_edge,0,scope_shadow,100,107.0,0.48044132397191575,4985
defuse_edge,0,scope_shadow,200,219.0,0.32430292901750374,11369
defuse_edge,0,scope_shadow,500,519.0,0.18526847757422615,39575
defuse_edge,0,scope_shadow,1000,1019.0,0.09013634912672716,109645
defuse_edge,3,comment_prose,0,0.0,1.0,1413
defuse_edge,3,comment_prose,50,57.0,0.9597659107534747,1367
defuse_edge,3,comment_prose,100,115.0,0.9452554744525548,1370
defuse_edge,3,comment_prose,200,202.0,0.9268471104608632,1367
defuse_edge,3,comment_prose,500,529.0,0.8808823529411764,1360
defuse_edge,3,competing_update,0,0.0,1.0,1414
defuse_edge,3,competing_update,50,55.0,0.9098837209302325,1376
defuse_edge,3,competing_update,100,103.0,0.902332361516035,1372
defuse_edge,3,competing_update,200,205.0,0.9032023289665211,1374
defuse_edge,3,competing_update,500,505.0,0.893090909090909,1375
defuse_edge,3,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,3,dead_code,0,0.0,1.0,1410
defuse_edge,3,dead_code,50,51.0,0.9911458333333333,1920
defuse_edge,3,dead_code,100,103.0,0.9086600603188281,2321
defuse_edge,3,dead_code,200,207.0,0.8208907401473886,3121
defuse_edge,3,dead_code,500,529.0,0.7795527156549521,5321
defuse_edge,3,dead_code,1000,1009.0,0.7533090909090909,6875
defuse_edge,3,lexical_decoy,0,0.0,1.0,1414
defuse_edge,3,lexical_decoy,50,71.0,0.939799331103679,2093
defuse_edge,3,lexical_decoy,100,119.0,0.9323943661971831,2485
defuse_edge,3,lexical_decoy,200,215.0,0.9067955112219451,3208
defuse_edge,3,lexical_decoy,500,519.0,0.9079317457341084,5333
defuse_edge,3,lexical_decoy,1000,1023.0,0.856418918918919,5920
defuse_edge,3,scope_shadow,0,0.0,1.0,1411
defuse_edge,3,scope_shadow,50,53.0,0.6310476853463279,2873
defuse_edge,3,scope_shadow,100,107.0,0.5017051153460381,4985
defuse_edge,3,scope_shadow,200,219.0,0.36546749934031136,11369
defuse_edge,3,scope_shadow,500,519.0,0.2039671509791535,39575
defuse_edge,3,scope_shadow,1000,1019.0,0.09412193898490583,109645
defuse_edge,7,comment_prose,0,0.0,1.0,1413
defuse_edge,7,comment_prose,50,57.0,0.9524506217995611,1367
defuse_edge,7,comment_prose,100,115.0,0.9481751824817518,1370
defuse_edge,7,comment_prose,200,202.0,0.9334308705193856,1367
defuse_edge,7,comment_prose,500,529.0,0.9286764705882353,1360
defuse_edge,7,competing_update,0,0.0,1.0,1414
defuse_edge,7,competing_update,50,55.0,0.8924418604651163,1376
defuse_edge,7,competing_update,100,103.0,0.89067055393586,1372
defuse_edge,7,competing_update,200,205.0,0.868995633187773,1374
defuse_edge,7,competing_update,500,505.0,0.8952727272727272,1375
defuse_edge,7,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,7,dead_code,0,0.0,1.0,1410
defuse_edge,7,dead_code,50,51.0,0.9526041666666667,1920
defuse_edge,7,dead_code,100,103.0,0.934941835415769,2321
defuse_edge,7,dead_code,200,207.0,0.9115668055110542,3121
defuse_edge,7,dead_code,500,529.0,0.9169329073482428,5321
defuse_edge,7,dead_code,1000,1009.0,0.9191272727272727,6875
defuse_edge,7,lexical_decoy,0,0.0,1.0,1414
defuse_edge,7,lexical_decoy,50,71.0,0.9426660296225514,2093
defuse_edge,7,lexical_decoy,100,119.0,0.9372233400402414,2485
defuse_edge,7,lexical_decoy,200,215.0,0.9011845386533666,3208
defuse_edge,7,lexical_decoy,500,519.0,0.8430526907931746,5333
defuse_edge,7,lexical_decoy,1000,1023.0,0.7744932432432432,5920
defuse_edge,7,scope_shadow,0,0.0,1.0,1411
defuse_edge,7,scope_shadow,50,53.0,0.7981204316045944,2873
defuse_edge,7,scope_shadow,100,107.0,0.6629889669007021,4985
defuse_edge,7,scope_shadow,200,219.0,0.4942387193244788,11369
defuse_edge,7,scope_shadow,500,519.0,0.29900189513581804,39575
defuse_edge,7,scope_shadow,1000,1019.0,0.13416936476811528,109645
defuse_edge,11,comment_prose,0,0.0,1.0,1413
defuse_edge,11,comment_prose,50,57.0,0.9831748354059985,1367
defuse_edge,11,comment_prose,100,115.0,0.9802919708029197,1370
defuse_edge,11,comment_prose,200,202.0,0.9751280175566935,1367
defuse_edge,11,comment_prose,500,529.0,0.9705882352941176,1360
defuse_edge,11,competing_update,0,0.0,1.0,1414
defuse_edge,11,competing_update,50,55.0,0.9331395348837209,1376
defuse_edge,11,competing_update,100,103.0,0.9198250728862973,1372
defuse_edge,11,competing_update,200,205.0,0.9090247452692868,1374
defuse_edge,11,competing_update,500,505.0,0.888,1375
defuse_edge,11,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,11,dead_code,0,0.0,1.0,1410
defuse_edge,11,dead_code,50,51.0,0.9640625,1920
defuse_edge,11,dead_code,100,103.0,0.9112451529513141,2321
defuse_edge,11,dead_code,200,207.0,0.9029157321371355,3121
defuse_edge,11,dead_code,500,529.0,0.9197519263296373,5321
defuse_edge,11,dead_code,1000,1009.0,0.8859636363636364,6875
defuse_edge,11,lexical_decoy,0,0.0,1.0,1414
defuse_edge,11,lexical_decoy,50,71.0,0.94696607740086,2093
defuse_edge,11,lexical_decoy,100,119.0,0.9541247484909456,2485
defuse_edge,11,lexical_decoy,200,215.0,0.9442019950124688,3208
defuse_edge,11,lexical_decoy,500,519.0,0.942621413838365,5333
defuse_edge,11,lexical_decoy,1000,1023.0,0.9234797297297297,5920
defuse_edge,11,scope_shadow,0,0.0,1.0,1411
defuse_edge,11,scope_shadow,50,53.0,0.8391924817264184,2873
defuse_edge,11,scope_shadow,100,107.0,0.8385155466399198,4985
defuse_edge,11,scope_shadow,200,219.0,0.8838948016536194,11369
defuse_edge,11,scope_shadow,500,519.0,0.9503221730890714,39575
defuse_edge,11,scope_shadow,1000,1019.0,0.9762688677094259,109645
defuse_edge,15,comment_prose,0,0.0,0.9978768577494692,1413
defuse_edge,15,comment_prose,50,57.0,0.9656181419166057,1367
defuse_edge,15,comment_prose,100,115.0,0.9613138686131387,1370
defuse_edge,15,comment_prose,200,202.0,0.9575713240673006,1367
defuse_edge,15,comment_prose,500,529.0,0.9529411764705882,1360
defuse_edge,15,competing_update,0,0.0,0.9971711456859972,1414
defuse_edge,15,competing_update,50,55.0,0.872093023255814,1376
defuse_edge,15,competing_update,100,103.0,0.8877551020408163,1372
defuse_edge,15,competing_update,200,205.0,0.8733624454148472,1374
defuse_edge,15,competing_update,500,505.0,0.8770909090909091,1375
defuse_edge,15,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,15,dead_code,0,0.0,0.9950354609929078,1410
defuse_edge,15,dead_code,50,51.0,0.9473958333333333,1920
defuse_edge,15,dead_code,100,103.0,0.934080137871607,2321
defuse_edge,15,dead_code,200,207.0,0.9032361422620955,3121
defuse_edge,15,dead_code,500,529.0,0.9310280022552152,5321
defuse_edge,15,dead_code,1000,1009.0,0.9328,6875
defuse_edge,15,lexical_decoy,0,0.0,0.995049504950495,1414
defuse_edge,15,lexical_decoy,50,71.0,0.8901098901098901,2093
defuse_edge,15,lexical_decoy,100,119.0,0.89738430583501,2485
defuse_edge,15,lexical_decoy,200,215.0,0.8930798004987531,3208
defuse_edge,15,lexical_decoy,500,519.0,0.918994937183574,5333
defuse_edge,15,lexical_decoy,1000,1023.0,0.9194256756756757,5920
defuse_edge,15,scope_shadow,0,0.0,0.9950389794472005,1411
defuse_edge,15,scope_shadow,50,53.0,0.8231813435433345,2873
defuse_edge,15,scope_shadow,100,107.0,0.8692076228686059,4985
defuse_edge,15,scope_shadow,200,219.0,0.9194300290262996,11369
defuse_edge,15,scope_shadow,500,519.0,0.9434744156664561,39575
defuse_edge,15,scope_shadow,1000,1019.0,0.968689862738839,109645
defuse_edge,19,comment_prose,0,0.0,0.9992922859164898,1413
defuse_edge,19,comment_prose,50,57.0,0.9802487198244331,1367
defuse_edge,19,comment_prose,100,115.0,0.9664233576642336,1370
defuse_edge,19,comment_prose,200,202.0,0.9590343818580834,1367
defuse_edge,19,comment_prose,500,529.0,0.9551470588235295,1360
defuse_edge,19,competing_update,0,0.0,0.9992927864214993,1414
defuse_edge,19,competing_update,50,55.0,0.9106104651162791,1376
defuse_edge,19,competing_update,100,103.0,0.8965014577259475,1372
defuse_edge,19,competing_update,200,205.0,0.8966521106259098,1374
defuse_edge,19,competing_update,500,505.0,0.888,1375
defuse_edge,19,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,19,dead_code,0,0.0,0.999290780141844,1410
defuse_edge,19,dead_code,50,51.0,0.9463541666666667,1920
defuse_edge,19,dead_code,100,103.0,0.9202929771650151,2321
defuse_edge,19,dead_code,200,207.0,0.8865748157641782,3121
defuse_edge,19,dead_code,500,529.0,0.8641232850967863,5321
defuse_edge,19,dead_code,1000,1009.0,0.8224,6875
defuse_edge,19,lexical_decoy,0,0.0,0.9992927864214993,1414
defuse_edge,19,lexical_decoy,50,71.0,0.8886765408504539,2093
defuse_edge,19,lexical_decoy,100,119.0,0.8716297786720322,2485
defuse_edge,19,lexical_decoy,200,215.0,0.8481920199501247,3208
defuse_edge,19,lexical_decoy,500,519.0,0.8286142883930245,5333
defuse_edge,19,lexical_decoy,1000,1023.0,0.754222972972973,5920
defuse_edge,19,scope_shadow,0,0.0,0.9992912827781715,1411
defuse_edge,19,scope_shadow,50,53.0,0.740341106856944,2873
defuse_edge,19,scope_shadow,100,107.0,0.720962888665998,4985
defuse_edge,19,scope_shadow,200,219.0,0.7492303632685372,11369
defuse_edge,19,scope_shadow,500,519.0,0.7937081490840177,39575
defuse_edge,19,scope_shadow,1000,1019.0,0.8099867755027589,109645
defuse_edge,23,comment_prose,0,0.0,0.9985845718329794,1413
defuse_edge,23,comment_prose,50,57.0,0.9612289685442575,1367
defuse_edge,23,comment_prose,100,115.0,0.9569343065693431,1370
defuse_edge,23,comment_prose,200,202.0,0.9480614484272128,1367
defuse_edge,23,comment_prose,500,529.0,0.9235294117647059,1360
defuse_edge,23,competing_update,0,0.0,0.9985855728429985,1414
defuse_edge,23,competing_update,50,55.0,0.9171511627906976,1376
defuse_edge,23,competing_update,100,103.0,0.8884839650145773,1372
defuse_edge,23,competing_update,200,205.0,0.8740902474526928,1374
defuse_edge,23,competing_update,500,505.0,0.8632727272727273,1375
defuse_edge,23,competing_update,1000,1002.0,0.7272727272727273,33
defuse_edge,23,dead_code,0,0.0,0.9985815602836879,1410
defuse_edge,23,dead_code,50,51.0,0.9510416666666667,1920
