split,position,site_kind,site,variant,n_families,min_family_delta,max_family_delta,all_families_positive,all_families_ci_positive,delta_affine,ci_lo_affine,delta_threshold,ci_lo_threshold
calib,answer,single,L31,jlens_answer,2,0.40755208134651183,5.621093749006589,True,True,5.621093749006589,4.494576836700241,0.40755208134651183,0.24816406048834325
calib,answer,single,L31,jlens_offvalue,2,-0.0007812450329462687,0.0010416607062021892,False,False,-0.0007812450329462687,-0.019531232143441837,0.0010416607062021892,-0.003645839790503184
calib,answer,single,L31,jlens_value,2,-0.033333336810270946,0.08437499701976776,False,False,0.08437499701976776,0.014830738951762519,-0.033333336810270946,-0.062239586859941486
calib,answer,single,L31,logit_value,2,-0.033333335816860196,0.08463541766007741,False,False,0.08463541766007741,0.015097656399011613,-0.033333335816860196,-0.062239585866530736
calib,answer,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,answer,single,L31,whole_state,2,0.4083333283662796,5.615624990065893,True,True,5.615624990065893,4.489947927494844,0.4083333283662796,0.24842447700599832
calib,answer,single,L8,gram_random,2,-0.0026041696468989055,0.0007812559604644775,False,False,0.0007812559604644775,-0.003645833358168602,-0.0026041696468989055,-0.005475267171859741
calib,answer,single,L8,jlens_answer,2,-0.007291681567827861,-0.0033854206403096518,False,False,-0.007291681567827861,-0.017447939937313396,-0.0033854206403096518,-0.006770839802920818
calib,answer,single,L8,jlens_offvalue,2,-0.0010416686534881591,0.013020827372868856,False,False,0.013020827372868856,-0.0007812551409006118,-0.0010416686534881591,-0.004687500993410746
calib,answer,single,L8,jlens_value,2,-0.0002604191501935323,0.001302074392636617,False,False,0.001302074392636617,-0.005729176600774129,-0.0002604191501935323,-0.0031250019868214927
calib,answer,single,L8,logit_value,2,-0.0031250069538752237,0.001302081843217214,False,False,-0.0031250069538752237,-0.007812516217430432,0.001302081843217214,-0.0010416671757896743
calib,answer,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,answer,single,L8,whole_state,2,-0.0015625059604644775,0.04348957538604736,False,False,0.04348957538604736,0.029166661600271863,-0.0015625059604644775,-0.009114584388832251
calib,pre_def,band,L16+24+31,gram_random,2,-0.0002604176600774129,0.0005208298563957215,False,False,-0.0002604176600774129,-0.0028646102299292884,0.0005208298563957215,-0.0015625049794713657
calib,pre_def,band,L16+24+31,jlens_answer,2,-0.0007812514901161194,0.0013020803531010945,False,False,0.0013020803531010945,-0.0013020883003870647,-0.0007812514901161194,-0.0031250044827659923
calib,pre_def,band,L16+24+31,jlens_offvalue,2,-1.986821492513021e-09,0.0013020773728688558,False,False,0.0013020773728688558,-0.0013086129228274024,-1.986821492513021e-09,-0.002864585816860199
calib,pre_def,band,L16+24+31,jlens_value,2,0.00026040573914845784,0.0010416621963183085,True,False,0.00026040573914845784,-0.0018229315678278605,0.0010416621963183085,-0.0010416741420825322
calib,pre_def,band,L16+24+31,logit_value,2,-0.000260429581006368,-4.470348358154297e-09,False,False,-0.000260429581006368,-0.002343758965531985,-4.470348358154297e-09,-0.0018229201436042787
calib,pre_def,band,L16+24+31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,band,L16+24+31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,band,L8+16+24,gram_random,2,-0.00156250794728597,-0.0007812529802322388,False,False,-0.00156250794728597,-0.005729175657033921,-0.0007812529802322388,-0.003125003998478254
calib,pre_def,band,L8+16+24,jlens_answer,2,-1.986821492513021e-09,0.002343752980232239,False,False,0.002343752980232239,-0.0010416637112696965,-1.986821492513021e-09,-0.003125000993410746
calib,pre_def,band,L8+16+24,jlens_offvalue,2,-0.00078125,0.002343745032946269,False,False,0.002343745032946269,-0.0013020993024110794,-0.00078125,-0.0031249960511922836
calib,pre_def,band,L8+16+24,jlens_value,2,-0.003385413686434428,-2.483526865641276e-09,False,False,-0.003385413686434428,-0.0078124881784121195,-2.483526865641276e-09,-0.0023437514901161194
calib,pre_def,band,L8+16+24,logit_value,2,0.000260414183139801,0.0031249950329462687,True,False,0.0031249950329462687,-0.00026041470468044284,0.000260414183139801,-0.0026041691626111666
calib,pre_def,band,L8+16+24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,band,L8+16+24,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L16,gram_random,2,0.0005208328366279602,0.0018229166666666667,True,False,0.0018229166666666667,-0.0005208294093608857,0.0005208328366279602,-0.0020833333333333333
calib,pre_def,single,L16,jlens_answer,2,-1.986821492513021e-09,0.0010416651765505472,False,False,-1.986821492513021e-09,-0.00286458931863308,0.0010416651765505472,-0.0010416691501935324
calib,pre_def,single,L16,jlens_offvalue,2,-3.4769376118977865e-09,0.0013020863135655722,False,False,0.0013020863135655722,-0.0007812361667553584,-3.4769376118977865e-09,-0.002343752980232239
calib,pre_def,single,L16,jlens_value,2,0.0005208333333333333,0.0010416621963183085,True,False,0.0005208333333333333,-0.002083329384525617,0.0010416621963183085,-0.001302088312804699
calib,pre_def,single,L16,logit_value,2,0.00026041666666666666,0.000520836313565572,True,False,0.000520836313565572,-0.002083329384525617,0.00026041666666666666,-0.0020833343267440798
calib,pre_def,single,L16,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L16,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L24,gram_random,2,0.0005208353201548258,0.0007812470197677612,True,False,0.0005208353201548258,-0.001302093341946602,0.0007812470197677612,-0.0007812519868214925
calib,pre_def,single,L24,jlens_answer,2,-2.9802322387695314e-09,-2.9802322387695314e-09,False,False,-2.9802322387695314e-09,-0.002083329384525617,-2.9802322387695314e-09,-0.0018229186534881592
calib,pre_def,single,L24,jlens_offvalue,2,-0.0005208472410837809,0.001822913686434428,False,False,-0.0005208472410837809,-0.002604186683893204,0.001822913686434428,-5.972882111867269e-09
calib,pre_def,single,L24,jlens_value,2,-0.0002604191501935323,-0.0002604176600774129,False,False,-0.0002604176600774129,-0.0023437619209289553,-0.0002604191501935323,-0.0020833333333333333
calib,pre_def,single,L24,logit_value,2,0.0002604176600774129,0.0007812370856602987,True,False,0.0007812370856602987,-0.001041688546538353,0.0002604176600774129,-0.0015624950701991717
calib,pre_def,single,L24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L24,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,gram_random,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,jlens_answer,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,jlens_offvalue,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,jlens_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,logit_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L8,gram_random,2,-0.0005208472410837809,0.0002604156732559204,False,False,-0.0005208472410837809,-0.004166671658555666,0.0002604156732559204,-0.0018229201808571817
calib,pre_def,single,L8,jlens_answer,2,0.0005208273728688558,0.000781246026357015,True,False,0.0005208273728688558,-0.0028645993520816167,0.000781246026357015,-0.0018229186534881592
calib,pre_def,single,L8,jlens_offvalue,2,0.0002604146798451742,0.00078125,True,False,0.00078125,-0.0036458444098631543,0.0002604146798451742,-0.0018229196593165398
calib,pre_def,single,L8,jlens_value,2,-0.0031250029802322387,0.0013020798563957215,False,False,-0.0031250029802322387,-0.0078124940643707905,0.0013020798563957215,-0.0010416716337203979
calib,pre_def,single,L8,logit_value,2,-0.00026042014360427856,0.0015625059604644775,False,False,0.0015625059604644775,-0.0015624890973170598,-0.00026042014360427856,-0.0023437559604644774
calib,pre_def,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,pre_def,single,L8,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,band,L16+24+31,gram_random,2,-0.00026042014360427856,0.0005208184321721395,False,False,0.0005208184321721395,-0.001822933554649353,-0.00026042014360427856,-0.0023437510058283806
calib,use,band,L16+24+31,jlens_answer,2,0.0007812480131785075,0.00156249205271403,True,False,0.00156249205271403,-0.0013086264332135516,0.0007812480131785075,-0.0015625034769376118
calib,use,band,L16+24+31,jlens_offvalue,2,-0.00026042163372039793,0.0007812331120173136,False,False,0.0007812331120173136,-0.0015625179310639699,-0.00026042163372039793,-0.0020833368226885795
calib,use,band,L16+24+31,jlens_value,2,-0.0002604191501935323,0.0018229017655054728,False,False,0.0018229017655054728,-0.0007812738915284475,-0.0002604191501935323,-0.002343752980232239
calib,use,band,L16+24+31,logit_value,2,-0.0013020843267440795,0.000520828366279602,False,False,-0.0013020843267440795,-0.004166673645377159,0.000520828366279602,-0.0018229236205418904
calib,use,band,L16+24+31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,band,L16+24+31,whole_state,2,-0.0020833338300387063,0.1388020912806193,False,False,0.1388020912806193,0.06691408788164456,-0.0020833338300387063,-0.005989586810270945
calib,use,band,L8+16+24,gram_random,2,0.0013020778695742288,0.004427074392636617,True,False,0.004427074392636617,0.0013020852953195571,0.0013020778695742288,-0.0007812559728821118
calib,use,band,L8+16+24,jlens_answer,2,0.0018229166666666667,0.008333336313565571,True,False,0.008333336313565571,0.002864605834086736,0.0018229166666666667,-0.0013020823523402214
calib,use,band,L8+16+24,jlens_offvalue,2,0.0002604146798451742,0.015364572405815125,True,False,0.015364572405815125,0.002083318332831065,0.0002604146798451742,-0.003385417672495047
calib,use,band,L8+16+24,jlens_value,2,0.00026041318972905476,0.01015625,True,False,0.01015625,-0.001562494064370791,0.00026041318972905476,-0.004433599586288134
calib,use,band,L8+16+24,logit_value,2,0.0015624821186065673,0.0018229151765505472,True,False,0.0015624821186065673,-0.002610710014899571,0.0018229151765505472,-0.0018229161699612935
calib,use,band,L8+16+24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,band,L8+16+24,whole_state,2,0.18932291318972905,3.2953124910593035,True,True,3.2953124910593035,2.477597645347317,0.18932291318972905,0.0682226487994194
calib,use,single,L16,gram_random,2,-0.000781253973642985,0.0002604156732559204,False,False,0.0002604156732559204,-0.0026041656980911893,-0.000781253973642985,-0.0028645878036816915
calib,use,single,L16,jlens_answer,2,0.0005208308498064677,0.000520836313565572,True,False,0.000520836313565572,-0.0023437509934107464,0.0005208308498064677,-0.001822917660077413
calib,use,single,L16,jlens_offvalue,2,-0.0010416706403096516,-0.0005208442608515422,False,False,-0.0005208442608515422,-0.0031250308205684027,-0.0010416706403096516,-0.0033854176849126816
calib,use,single,L16,jlens_value,2,0.0013020793596903483,0.0020833174387613934,True,False,0.0020833174387613934,-0.0002604395399490992,0.0013020793596903483,-0.0007812529802322388
calib,use,single,L16,logit_value,2,-0.0013020922740300497,0.0007812495032946269,False,False,-0.0013020922740300497,-0.003906260927518209,0.0007812495032946269,-0.0010416681567827861
calib,use,single,L16,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L16,whole_state,2,-0.0002604191501935323,0.13723957339922588,False,False,0.13723957339922588,0.06510416567325591,-0.0002604191501935323,-0.004687504507601261
calib,use,single,L24,gram_random,2,-0.0007812519868214925,-1.6887982686360677e-08,False,False,-1.6887982686360677e-08,-0.0023437589406967163,-0.0007812519868214925,-0.0031249990314245225
calib,use,single,L24,jlens_answer,2,0.0005208338300387064,0.00078125,True,False,0.00078125,-0.0018229137112696966,0.0005208338300387064,-0.0015690141295393305
calib,use,single,L24,jlens_offvalue,2,-0.0002604191501935323,0.0020833184321721395,False,False,0.0020833184321721395,-3.787378470102945e-08,-0.0002604191501935323,-0.0018229196593165398
calib,use,single,L24,jlens_value,2,-0.0007812509934107463,-9.934107462565104e-09,False,False,-9.934107462565104e-09,-0.0023437788337469104,-0.0007812509934107463,-0.00260416716337204
calib,use,single,L24,logit_value,2,-0.0010416686534881591,-0.0007812619209289551,False,False,-0.0007812619209289551,-0.0033854296306769054,-0.0010416686534881591,-0.0036458343267440794
calib,use,single,L24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L24,whole_state,2,-0.0010416666666666667,0.0039062490065892535,False,False,0.0039062490065892535,-0.005735707879066467,-0.0010416666666666667,-0.0036458328366279604
calib,use,single,L31,gram_random,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_answer,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_offvalue,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,logit_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L8,gram_random,2,0.0013020788629849753,0.0039062400658925376,True,False,0.0039062400658925376,0.0010416437685489657,0.0013020788629849753,-0.0010416726395487785
calib,use,single,L8,jlens_answer,2,0.002083328366279602,0.007291660706202189,True,False,0.007291660706202189,0.002083326255281766,0.002083328366279602,-0.0010416736453771592
calib,use,single,L8,jlens_offvalue,2,-0.0010416646798451742,0.01614583730697632,False,False,0.01614583730697632,0.002604181294639905,-0.0010416646798451742,-0.00520833036551873
calib,use,single,L8,jlens_value,2,-0.0007812529802322388,0.010937503973642985,False,False,0.010937503973642985,-0.0005208344260851542,-0.0007812529802322388,-0.005729169162611167
calib,use,single,L8,logit_value,2,0.001041663686434428,0.0015625009934107463,True,False,0.0015625009934107463,-0.0028645705183347066,0.001041663686434428,-0.002604167188207309
calib,use,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L8,whole_state,2,0.18932291766007742,3.2789062430461247,True,True,3.2789062430461247,2.465175775438547,0.18932291766007742,0.06770182686547438
test,answer,band,L16+24+31,gram_random,2,0.0016741088458469937,0.003236609697341919,True,False,0.003236609697341919,-0.0025669605710676737,0.0016741088458469937,0.00022321341293198723
test,answer,band,L16+24+31,jlens_answer,2,-0.020982143070016588,1.1742187495742524,False,False,1.1742187495742524,0.9643526773474046,-0.020982143070016588,-0.04442243468016386
test,answer,band,L16+24+31,jlens_offvalue,2,0.0031250021287373133,0.05937499403953552,True,True,0.05937499403953552,0.021088159307837487,0.0031250021287373133,0.0014508941343852452
test,answer,band,L16+24+31,jlens_value,2,0.0032366101230893816,0.42544642303671154,True,False,0.42544642303671154,0.3451981009436505,0.0032366101230893816,-0.0003348159257854734
test,answer,band,L16+24+31,logit_value,2,0.00022321556295667376,0.5760044608797346,True,False,0.5760044608797346,0.4493275649100542,0.00022321556295667376,-0.006696423728551184
test,answer,band,L16+24+31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,band,L16+24+31,whole_state,2,0.3520089294229235,5.6620535705770765,True,True,5.6620535705770765,5.057572529017925,0.3520089294229235,0.2624888376040118
test,answer,band,L8+16+24,gram_random,2,0.00022321322134562902,0.002455352885382516,True,False,0.002455352885382516,-0.0036830083706549236,0.00022321322134562902,-0.0013392838250313485
test,answer,band,L8+16+24,jlens_answer,2,0.011049107355730874,0.31830357526029857,True,True,0.31830357526029857,0.2623828192268099,0.011049107355730874,0.007140062898397446
test,answer,band,L8+16+24,jlens_offvalue,2,0.0005580344370433262,0.03136160671710968,True,False,0.03136160671710968,0.016515072360634805,0.0005580344370433262,-0.0012276802850621088
test,answer,band,L8+16+24,jlens_value,2,0.0003348210028239659,0.15267856802259172,True,False,0.15267856802259172,0.12008928979081766,0.0003348210028239659,-0.0013392844530088562
test,answer,band,L8+16+24,logit_value,2,-0.0010044651372092112,0.6097098278147833,False,False,0.6097098278147833,0.47342634169118747,-0.0010044651372092112,-0.003236606355224337
test,answer,band,L8+16+24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,band,L8+16+24,whole_state,2,0.33136160905872075,5.631026788268771,True,True,5.631026788268771,5.0317550286224915,0.33136160905872075,0.24776507162622044
test,answer,single,L16,gram_random,2,0.0008928548012460981,0.00446428188255855,True,False,0.00446428188255855,-0.0003376297120537075,0.0008928548012460981,-0.0004464321956038475
test,answer,single,L16,jlens_answer,2,0.016071428997176035,0.0172991082072258,True,True,0.016071428997176035,0.008258930689522197,0.0172991082072258,0.014062500207551887
test,answer,single,L16,jlens_offvalue,2,0.0022321441343852453,0.007031246594020299,True,False,0.007031246594020299,-0.0064732220130307334,0.0022321441343852453,0.00044643070016588484
test,answer,single,L16,jlens_value,2,0.00044642878430230275,0.08214285245963505,True,False,0.08214285245963505,0.06684988226209368,0.00044642878430230275,-0.0011188661573188646
test,answer,single,L16,logit_value,2,0.0002232142857142857,0.08716518197740827,True,False,0.08716518197740827,0.06919085895376546,0.0002232142857142857,-0.0016741050194416726
test,answer,single,L16,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,single,L16,whole_state,2,0.3132812493613788,4.480357148817608,True,True,4.480357148817608,3.953964847485934,0.3132812493613788,0.23593191767377514
test,answer,single,L24,gram_random,2,0.0015625014901161193,0.002232140728405544,True,False,0.002232140728405544,-0.0012276798806020192,0.0015625014901161193,0.0002232176810503006
test,answer,single,L24,jlens_answer,2,0.05156250042574746,2.0852678575686046,True,True,2.0852678575686046,1.783741619331496,0.05156250042574746,0.04051060521176884
test,answer,single,L24,jlens_offvalue,2,0.0008928571428571428,0.027455362677574157,True,False,0.027455362677574157,-0.021431354071412768,0.0008928571428571428,-0.0007812482970101492
test,answer,single,L24,jlens_value,2,0.0003348231315612793,0.5589285688740867,True,False,0.5589285688740867,0.4250948674551078,0.0003348231315612793,-0.0013392844370433263
test,answer,single,L24,logit_value,2,-0.0012276775070599148,0.5537946432828903,False,False,0.5537946432828903,0.41092634350061413,-0.0012276775070599148,-0.0033482128009200097
test,answer,single,L24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,single,L24,whole_state,2,0.33136160905872075,5.631026788268771,True,True,5.631026788268771,5.0317550286224915,0.33136160905872075,0.24776507162622044
test,answer,single,L31,gram_random,2,6.386211940220424e-10,0.0023437414850507464,True,False,0.0023437414850507464,0.00022321084780352454,6.386211940220424e-10,-0.0012276804872921536
test,answer,single,L31,jlens_answer,2,0.3515625,5.666071430274418,True,True,5.666071430274418,5.061269525385328,0.3515625,0.26316127192229033
test,answer,single,L31,jlens_offvalue,2,0.0002232136470930917,0.11718749914850507,True,False,0.11718749914850507,0.05122488588094712,0.0002232136470930917,-0.0027901794335671833
test,answer,single,L31,jlens_value,2,-0.027343747445515224,0.12276785671710969,False,False,0.12276785671710969,0.06830079241522721,-0.027343747445515224,-0.0443108260471906
test,answer,single,L31,logit_value,2,-0.027232139451163154,0.12265624148505075,False,False,0.12265624148505075,0.06819196892636162,-0.027232139451163154,-0.04409039878951652
test,answer,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,single,L31,whole_state,2,0.3520089294229235,5.6620535705770765,True,True,5.6620535705770765,5.057572529017925,0.3520089294229235,0.2624888376040118
test,answer,single,L8,gram_random,2,0.0007812440395355225,0.0010044636470930917,True,False,0.0007812440395355225,-0.002455364401851382,0.0010044636470930917,-0.0003348227271011897
test,answer,single,L8,jlens_answer,2,-0.006026784011295864,-0.003125008089201791,False,False,-0.003125008089201791,-0.006810841145259993,-0.006026784011295864,-0.008370531898524079
test,answer,single,L8,jlens_offvalue,2,0.0004464285714285714,0.002790184531893049,True,False,0.002790184531893049,-0.004355458819440433,0.0004464285714285714,-0.0012276785767504146
test,answer,single,L8,jlens_value,2,-0.0005580276250839233,0.0005580367786543709,False,False,-0.0005580276250839233,-0.004910710996815136,0.0005580367786543709,-0.0012276771025998253
test,answer,single,L8,logit_value,2,-0.0027901687792369297,0.0015625004257474628,False,False,-0.0027901687792369297,-0.006361594881330218,0.0015625004257474628,0.00011160522699356079
test,answer,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,answer,single,L8,whole_state,2,0.006026786991528102,0.04341518155166081,True,True,0.04341518155166081,0.0341517895247255,0.006026786991528102,0.0018973226845264435
test,pre_def,band,L16+24+31,gram_random,2,0.00044643197740827287,0.0008928592715944563,True,False,0.00044643197740827287,-0.00089566276541778,0.0008928592715944563,-0.0004464249632188252
test,pre_def,band,L16+24+31,jlens_answer,2,0.0015625012772423881,0.0020089281456811088,True,True,0.0020089281456811088,0.00044643530888216834,0.0015625012772423881,0.00011161033064126969
test,pre_def,band,L16+24+31,jlens_offvalue,2,0.0007812572377068656,0.0015624995742525374,True,False,0.0007812572377068656,-0.0006696281049932753,0.0015624995742525374,0.00011160905339888164
test,pre_def,band,L16+24+31,jlens_value,2,0.000334815468106951,0.0011160705770765032,True,False,0.000334815468106951,-0.0013392916747501918,0.0011160705770765032,-0.00033482271645750316
test,pre_def,band,L16+24+31,logit_value,2,-0.0002232164144515991,0.0011160720671926226,False,False,-0.0002232164144515991,-0.0016741203516721726,0.0011160720671926226,-0.00022321344486304692
test,pre_def,band,L16+24+31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L16+24+31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L8+16+24,gram_random,2,-0.00011161097458430698,0.0007812506386211941,False,False,-0.00011161097458430698,-0.0021233398573739185,0.0007812506386211941,-0.0007812502128737314
test,pre_def,band,L8+16+24,jlens_answer,2,0.0007812502128737314,0.0011160710028239658,True,False,0.0011160710028239658,-0.0011160655000380108,0.0007812502128737314,-0.0007812510643686567
test,pre_def,band,L8+16+24,jlens_offvalue,2,0.0011160718543188912,0.002455364806311471,True,False,0.002455364806311471,0.00022322406726224084,0.0011160718543188912,-0.0002232121569769723
test,pre_def,band,L8+16+24,jlens_value,2,0.00044643006154469083,0.0011160859039851597,True,False,0.0011160859039851597,-0.0011160578791584287,0.00044643006154469083,-0.0008928588564906801
test,pre_def,band,L8+16+24,logit_value,2,0.00022320619651249477,0.001785712582724435,True,False,0.00022320619651249477,-0.0020117385259696414,0.001785712582724435,0.00033481503703764506
test,pre_def,band,L8+16+24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L8+16+24,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L16,gram_random,2,0.0006696454116276332,0.0013392863529069082,True,False,0.0006696454116276332,-0.0007840548881462641,0.0013392863529069082,0.00011160799435206822
