model,split,correct_only,layer,target_condition,statistic,role,token_identical,mean_delta_ab,mean_delta_ba,median_delta_ab,median_delta_ba,sign_consistency_ab,sign_consistency_ba,signs_agree,arm_ratio,both_significant_sign
deepseek-coder-1.3b,test,0,0,fixed_inner,delta_frac_use_site,use_site,1,-0.009563899187796626,-0.00967006588097743,-0.009161746554863539,-0.00919713186492665,0.0,0.0,1,1.0111007750182344,1
deepseek-coder-1.3b,test,0,0,fixed_outer,binding_shift,binding_shift,0,-0.01745121544297443,-0.01737086547112789,-0.01678169617686376,-0.016549318516475082,0.05714285714285714,0.05,1,0.9953957377863392,1
deepseek-coder-1.3b,test,0,0,fixed_outer,binding_shift_identical,binding_shift_identical,1,-0.014773958167239578,-0.014925811726937528,-0.013967024277498321,-0.015232039630596493,0.014285714285714285,0.02857142857142857,1,1.010278461464354,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_both_defs,both_defs,0,0.01141618038063166,0.011628375679655769,0.011183850923907668,0.011011918978481139,0.9142857142857143,0.9357142857142857,1,1.0185872412618946,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_inner_def,inner_def,0,-0.0030175175311713837,-0.002871244895736059,-0.003651696647976063,-0.0033248803177035554,0.3,0.3357142857142857,1,0.9515255060080653,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,-0.00034026025543653065,-0.00042619115154570136,-0.00024657349621931167,0.00011586751985447028,0.45714285714285713,0.5071428571428571,1,1.2525446176454762,0
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,-0.002677257275734853,-0.0024450537441903578,-0.00359529809397422,-0.0036084652166764007,0.32857142857142857,0.3357142857142857,1,0.913268129421458,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,-0.00034026025543653065,-0.00042619115154570136,-0.00024657349621931167,0.00011586751985447028,0.45714285714285713,0.5071428571428571,1,1.2525446176454762,0
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_other,other,1,-0.005920318282212968,-0.005604286785776694,-0.005988688987252938,-0.005729839729287561,0.1357142857142857,0.14285714285714285,1,0.9466191712385192,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_outer_def,outer_def,1,0.014433697911803042,0.014499620575391831,0.014459271955207298,0.014156174544363326,0.9928571428571429,0.9857142857142858,1,1.0045672747200065,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,0.018815120078758744,0.01871342477871494,0.01789480203358884,0.017974733538077575,1.0,1.0,1,0.9945950225341047,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,-0.004381422166955699,-0.004213804203323111,-0.004306634312521245,-0.003927178934521559,0.02857142857142857,0.02857142857142857,1,0.9617434802569933,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_question,question,1,0.010870363626222485,0.010439705268198226,0.010391364180517532,0.009989741594135348,0.9214285714285714,0.9214285714285714,1,0.9603823411219304,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_question_all,question_all,1,0.014158919328829095,0.01367846494763518,0.013761234628335867,0.013576320019586752,0.95,0.95,1,0.9660670161305561,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_question_var,question_var,1,0.0032885557026066086,0.003238759679436955,0.0032641646294817887,0.0031902458760069757,0.9857142857142858,0.9857142857142858,1,0.9848577832724001,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_return_kw,return_kw,1,0.0004887885245643463,0.0006572302390846724,0.0008441645979562567,0.001005673202740754,0.6357142857142857,0.6642857142857143,1,1.344610615951872,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_signature,signature,1,-0.011243348963011629,-0.01135627271933865,-0.010779517896941333,-0.010445767422462365,0.06428571428571428,0.05714285714285714,1,1.010043605041391,1
deepseek-coder-1.3b,test,0,0,fixed_outer,delta_frac_use_site,use_site,1,-0.008900150230654831,-0.009003482074052178,-0.008458288010475733,-0.00840655092166707,0.0,0.0,1,1.011610123505718,1
deepseek-coder-1.3b,test,0,0,margin,binding_shift,binding_shift,0,0.8396434689497062,-0.026514491977788854,0.07416997033441147,0.047396295074222064,0.65,0.6428571428571429,0,-0.03157827453949629,1
deepseek-coder-1.3b,test,0,0,margin,binding_shift_identical,binding_shift_identical,1,0.5739559938996335,-0.021314091644515313,-0.01168969024913212,0.011286985094251509,0.4642857142857143,0.5214285714285715,0,-0.03713541085214708,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_both_defs,both_defs,0,-1.398637822342426,0.07054111436054887,-0.06754946321669943,-0.05385594095477204,0.39285714285714285,0.42142857142857143,0,-0.05043558327516644,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_inner_def,inner_def,0,-0.2794971766963598,0.022013311191380013,-0.0007689184605639138,0.01729808856237737,0.4857142857142857,0.55,0,-0.0787604062823677,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_inner_def_identical,inner_def_identical,1,-0.5451846517464327,0.02721371152465354,-0.05070805104496983,-0.03865159983074203,0.36428571428571427,0.4142857142857143,0,-0.04991650340389761,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_inner_def_name,inner_def_name,0,0.26568747505007295,-0.005200400333273517,0.07872743726539314,0.055605987638196346,0.7285714285714285,0.6928571428571428,0,-0.01957337406399538,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_inner_def_value,inner_def_value,1,-0.5451846517464327,0.02721371152465354,-0.05070805104496983,-0.03865159983074203,0.36428571428571427,0.4142857142857143,0,-0.04991650340389761,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_other,other,1,1.3335586653860179,0.34280931537703313,0.26044028392566326,0.23869752332603927,0.9214285714285714,0.9071428571428571,1,0.257063543040907,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_outer_def,outer_def,1,-1.1191406456460662,0.048527803169168826,-0.07564404789884435,-0.05339335691916976,0.32142857142857145,0.32857142857142857,0,-0.04336166625523132,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_outer_def_name,outer_def_name,1,-0.677220069792642,-0.055118276807618154,-0.07172200118697727,-0.06718765128230816,0.22857142857142856,0.2642857142857143,1,0.08138901852760332,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_outer_def_value,outer_def_value,1,-0.44192057585342437,0.10364607997678701,0.010777061434424265,0.008598840244484526,0.5142857142857142,0.5785714285714286,0,-0.2345355379224619,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_question,question,1,-0.2583384718187226,-0.2704769827204124,-0.15029955561561986,-0.16023544619856175,0.15714285714285714,0.17857142857142858,1,1.0469868495243226,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_question_all,question_all,1,-0.48110745739469757,-0.32213445188387,-0.18521133346801177,-0.21161578840112913,0.08571428571428572,0.10714285714285714,1,0.6695686107804247,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_question_var,question_var,1,-0.22276898557597505,-0.05165746916345771,-0.052564026931539026,-0.047744092132379054,0.14285714285714285,0.16428571428571428,1,0.2318880657013182,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_return_kw,return_kw,1,0.21010505739353127,0.01194169781112204,0.02824986974931168,0.023426100529905597,0.8214285714285714,0.8142857142857143,1,0.05683679374149945,1
deepseek-coder-1.3b,test,0,0,margin,delta_frac_signature,signature,1,0.2523545782440227,-0.015170652274431293,0.010187649223109071,0.016788259744671602,0.5642857142857143,0.5428571428571428,0,-0.06011641389664635,0
deepseek-coder-1.3b,test,0,0,margin,delta_frac_use_site,use_site,1,0.08372811534144813,-0.08799282924114711,-0.0549942279240023,-0.057924606038101824,0.22142857142857142,0.21428571428571427,0,-1.0509352668731076,1
deepseek-coder-1.3b,test,0,0,said,binding_shift,binding_shift,0,-0.0133376576254359,-0.012773573691877677,-0.01307367735224655,-0.01203090327467326,0.11428571428571428,0.16428571428571428,1,0.9577074213929083,1
deepseek-coder-1.3b,test,0,0,said,binding_shift_identical,binding_shift_identical,1,-0.012252697075829313,-0.011894628698132025,-0.012052929146523166,-0.011769394529039488,0.03571428571428571,0.07142857142857142,1,0.9707763625035958,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_both_defs,both_defs,0,0.005181191979642018,0.0054592753520682534,0.004823008762181447,0.005982861367128639,0.8142857142857143,0.7571428571428571,1,1.0536716982344765,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_inner_def,inner_def,0,-0.0040782328228969435,-0.0036571491699047124,-0.004523854936610965,-0.00378035772444261,0.2857142857142857,0.2785714285714286,1,0.896748500814351,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_inner_def_identical,inner_def_identical,1,-0.0029932722732903547,-0.0027782041761590637,-0.0031028915405044415,-0.0026349491601228353,0.12857142857142856,0.1357142857142857,1,0.9281495041228316,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_inner_def_name,inner_def_name,0,-0.0010849605496065877,-0.0008789449937456493,-0.0016213288334537609,-0.0016322268634006293,0.40714285714285714,0.42142857142857143,1,0.8101170075394533,0
deepseek-coder-1.3b,test,0,0,said,delta_frac_inner_def_value,inner_def_value,1,-0.0029932722732903547,-0.0027782041761590637,-0.0031028915405044415,-0.0026349491601228353,0.12857142857142856,0.1357142857142857,1,0.9281495041228316,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_other,other,1,-0.0006814127474158144,-0.0002667722339297355,-0.0005159911804121509,-0.0005184905454801436,0.45,0.44285714285714284,1,0.391498742783197,0
deepseek-coder-1.3b,test,0,0,said,delta_frac_outer_def,outer_def,1,0.00925942480253896,0.009116424521972965,0.009003546024984072,0.008975117248702258,0.9142857142857143,0.9,1,0.9845562458127222,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_outer_def_name,outer_def_name,1,0.01588996341640141,0.015635305053471705,0.015030228138708218,0.015362315749450461,0.9857142857142858,0.9714285714285714,1,0.9839736344095764,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_outer_def_value,outer_def_value,1,-0.006630538613862451,-0.006518880531498745,-0.0062893792301196546,-0.006399603782407311,0.0,0.0,1,0.9831600283376281,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_question,question,1,0.009511538110282278,0.008993739972432862,0.009049507848899824,0.008022333567802464,0.8714285714285714,0.8785714285714286,1,0.9455610510260523,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_question_all,question_all,1,0.012070115311270179,0.011500369503692005,0.011727966080681301,0.010731728510315008,0.9357142857142857,0.9214285714285714,1,0.952796987196453,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_question_var,question_var,1,0.0025585772009879015,0.0025066295312591406,0.0022926476470155194,0.0022322082767955503,0.95,0.9714285714285714,1,0.9796966573028545,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_return_kw,return_kw,1,0.001466677991257058,0.001600360644943076,0.0017621627370142993,0.0018910885396668832,0.75,0.7857142857142857,1,1.0911465601058359,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_signature,signature,1,-0.009982680791453286,-0.010134276368639747,-0.009655599013038757,-0.009086880315610248,0.11428571428571428,0.07857142857142857,1,1.015185858423546,1
deepseek-coder-1.3b,test,0,0,said,delta_frac_use_site,use_site,1,-0.008053902313334211,-0.00815900607963532,-0.007796865250737696,-0.0076250065891758445,0.0,0.0,1,1.0130500423536424,1
deepseek-coder-1.3b,test,0,0,unsaid,binding_shift,binding_shift,0,-0.02105627057795487,-0.021330079026966736,-0.019908575781866503,-0.01958266166882144,0.014285714285714285,0.014285714285714285,1,1.0130036536146403,1
deepseek-coder-1.3b,test,0,0,unsaid,binding_shift_identical,binding_shift_identical,1,-0.017218567516491343,-0.017696129979447993,-0.016676482012123864,-0.017764459407877062,0.0,0.014285714285714285,1,1.0277353190095087,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_both_defs,both_defs,0,0.016947990444905033,0.01717639676185585,0.016615166939057097,0.015909672213187037,1.0,1.0,1,1.0134768967266843,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_inner_def,inner_def,0,-0.002054140066524917,-0.0020768411325554413,-0.0022957591346630096,-0.0029675947566751145,0.32857142857142857,0.35714285714285715,1,1.0110513720074255,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_inner_def_identical,inner_def_identical,1,0.0017835629949386044,0.0015571079149633027,0.001761022275794424,0.001811796586672393,0.7714285714285715,0.7928571428571428,1,0.8730321941989512,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_inner_def_name,inner_def_name,0,-0.003837703061463522,-0.003633949047518744,-0.004911391557276863,-0.004994828440254083,0.29285714285714287,0.3,1,0.9469073008824515,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_inner_def_value,inner_def_value,1,0.0017835629949386044,0.0015571079149633027,0.001761022275794424,0.001811796586672393,0.7714285714285715,0.7928571428571428,1,0.8730321941989512,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_other,other,1,-0.008096665102461034,-0.007825408676936653,-0.008229735879337202,-0.00800811279077776,0.1,0.1,1,0.9664977590042683,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_outer_def,outer_def,1,0.01900213051142995,0.019253237894411298,0.01863514622812218,0.01897457433093397,1.0,1.0,1,1.0132146962589434,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_outer_def_name,outer_def_name,1,0.020750413304759487,0.02072924222402599,0.019792898621966842,0.01967377593498479,1.0,1.0,1,0.9989797272747025,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_outer_def_value,outer_def_value,1,-0.001748282793329538,-0.001476004329614694,-0.0016552681076962927,-0.0012460316303060603,0.2571428571428571,0.2571428571428571,1,0.8442594843616232,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_question,question,1,0.010601499369215275,0.010157841478616257,0.009813266470333176,0.00992530409636655,0.9142857142857143,0.8928571428571429,1,0.9581514015001202,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_question_all,question_all,1,0.014204017075293862,0.01369996939482325,0.013443379766513802,0.013849703469240193,0.95,0.9428571428571428,1,0.9645137232799205,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_question_var,question_var,1,0.003602517706078581,0.0035421279162069896,0.003500866006320321,0.0034977567258144176,0.9428571428571428,0.9357142857142857,1,0.9832367819401151,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_return_kw,return_kw,1,-0.00025304702237632996,-5.02179559507931e-05,-3.6068239635814875e-05,0.0003617409432759115,0.4785714285714286,0.5714285714285714,1,0.19845306014353833,0
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_signature,signature,1,-0.012392037764171856,-0.012486092804123248,-0.01205977718904703,-0.011421199481368447,0.04285714285714286,0.05,1,1.0075899574986227,1
deepseek-coder-1.3b,test,0,0,unsaid,delta_frac_use_site,use_site,1,-0.010410147105117245,-0.010514541875394287,-0.009895828298979526,-0.009899869261245638,0.0,0.0,1,1.0100281743593926,1
deepseek-coder-1.3b,test,0,3,fixed_inner,binding_shift,binding_shift,0,-0.0030570884927317962,-0.0027616972512396493,-0.0021549477652253422,-0.0024508733293306844,0.4,0.35714285714285715,1,0.9033749784494505,1
deepseek-coder-1.3b,test,0,3,fixed_inner,binding_shift_identical,binding_shift_identical,1,0.00047514903485162486,0.00044375838217569353,0.0002736395340562129,-1.5539092164963773e-05,0.5285714285714286,0.5,1,0.9339351437686626,0
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_both_defs,both_defs,0,-0.003474023574991027,-0.0031456315051140485,-0.004014903604568021,-0.0031526592865279424,0.32142857142857145,0.30714285714285716,1,0.9054721239541885,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_inner_def,inner_def,0,-0.0032655560338614134,-0.002953664378176849,-0.003267690729024114,-0.0029795724321693157,0.34285714285714286,0.32857142857142857,1,0.9044904903022709,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_inner_def_identical,inner_def_identical,1,0.00026668149372200816,0.0002517912552384939,0.00018839259294484807,0.000372286246536523,0.5357142857142857,0.5428571428571428,1,0.9441647102103153,0
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_inner_def_name,inner_def_name,0,-0.003532237527583421,-0.0032054556334153426,-0.0034336182549429763,-0.002962577441734394,0.3142857142857143,0.30714285714285716,1,0.9074858665035344,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_inner_def_value,inner_def_value,1,0.00026668149372200816,0.0002517912552384939,0.00018839259294484807,0.000372286246536523,0.5357142857142857,0.5428571428571428,1,0.9441647102103153,0
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_other,other,1,-0.002152074544993951,-0.0019173384792345574,-0.0020635838427507935,-0.0011612151079623545,0.35714285714285715,0.40714285714285714,1,0.8909256808480799,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_outer_def,outer_def,1,-0.0002084675411296166,-0.00019196712693719968,0.00046114260935316287,-6.02557176916374e-05,0.5428571428571428,0.4785714285714286,1,0.9208490007460796,0
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_outer_def_name,outer_def_name,1,0.002865287796280515,0.002688240890253299,0.0026873901897476044,0.002626540068407471,0.8285714285714286,0.8285714285714286,1,0.9382097301859019,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_outer_def_value,outer_def_value,1,-0.0030737553374101303,-0.0028802080171905,-0.0031454192987095692,-0.0026988807348625058,0.10714285714285714,0.11428571428571428,1,0.9370322947099919,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_question,question,1,0.01290848280567174,0.012323844100288242,0.01201810325175992,0.011537011864255015,0.8928571428571429,0.9071428571428571,1,0.9547089526953068,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_question_all,question_all,1,0.017328735186147838,0.016687195961940907,0.01678333622158862,0.015298959242148774,0.9642857142857143,0.9928571428571429,1,0.9629783006482919,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_question_var,question_var,1,0.004420252380476099,0.004363351861652663,0.004534780881612738,0.0044406344190813934,0.9928571428571429,1.0,1,0.9871273144776165,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_return_kw,return_kw,1,0.0016370312992271823,0.0018539092815011394,0.00159185869715083,0.0017249015904154145,0.8428571428571429,0.8571428571428571,1,1.1324824897216943,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_signature,signature,1,-0.005267860542073367,-0.0052289360522254575,-0.00430101601116421,-0.004692498164863234,0.17142857142857143,0.19285714285714287,1,0.9926109490680273,1
deepseek-coder-1.3b,test,0,3,fixed_inner,delta_frac_use_site,use_site,1,-0.008071777091975993,-0.008249163588181316,-0.008092464062355777,-0.008073696922194583,0.0,0.007142857142857143,1,1.0219761391059299,1
deepseek-coder-1.3b,test,0,3,fixed_outer,binding_shift,binding_shift,0,-0.002114226269075531,-0.0019929045586460884,-0.0014745786844376453,-0.0016400741651926148,0.4357142857142857,0.4142857142857143,1,0.9426164965387117,0
deepseek-coder-1.3b,test,0,3,fixed_outer,binding_shift_identical,binding_shift_identical,1,0.002275035042269562,0.002019509875549245,0.0020180584955161295,0.0015476099973869,0.65,0.6428571428571429,1,0.8876829754387403,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_both_defs,both_defs,0,-0.0053323752890202915,-0.0051615983503818744,-0.0055175087008800805,-0.004936948107206185,0.2571428571428571,0.2714285714285714,1,0.9679735709918884,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_inner_def,inner_def,0,-0.003723300779047911,-0.00357725145451398,-0.004024449058858872,-0.0036516282751216465,0.3357142857142857,0.3357142857142857,1,0.9607742341537936,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,0.0006659605322971821,0.000435162979681354,0.0007786336560272746,0.0005332157162761658,0.6214285714285714,0.5785714285714286,1,0.6534365905743561,0
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,-0.004389261311345092,-0.004012414434195334,-0.00466049337540143,-0.0040727999481716725,0.30714285714285716,0.3142857142857143,1,0.9141434399962226,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,0.0006659605322971821,0.000435162979681354,0.0007786336560272746,0.0005332157162761658,0.6214285714285714,0.5785714285714286,1,0.6534365905743561,0
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_other,other,1,-0.00561672561959263,-0.005376386700840168,-0.005865204880160152,-0.005208877248974397,0.16428571428571428,0.17857142857142858,1,0.9572101371813329,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_outer_def,outer_def,1,-0.00160907450997238,-0.0015843468958678915,-0.0010518496537796351,-0.0013147559697293254,0.4357142857142857,0.37142857142857144,1,0.984632399586696,0
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,0.0012467527223476646,0.00110444750228877,0.001429282593141623,0.0010227188043115815,0.6928571428571428,0.6571428571428571,1,0.8858593067349149,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,-0.002855827232320043,-0.0026887943981566604,-0.0029922696209529935,-0.002478109949834626,0.1,0.10714285714285714,1,0.9415115759549337,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_question,question,1,0.01607121478331088,0.01560841750778556,0.015483320899601,0.015105197212196914,0.9428571428571428,0.9785714285714285,1,0.9712033420145745,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_question_all,question_all,1,0.020768520784814597,0.020260533547788288,0.019650307965566327,0.01970530691087291,0.9785714285714285,0.9928571428571429,1,0.9755405191207581,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_question_var,question_var,1,0.0046973060015037225,0.004652116040002731,0.00478371569408109,0.004684578248540429,1.0,1.0,1,0.9903796002460719,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_return_kw,return_kw,1,0.001647275811900191,0.001864860414765529,0.001714909921886159,0.0017130740391685605,0.8357142857142857,0.8571428571428571,1,1.1320875358537235,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_signature,signature,1,-0.0037693166116960094,-0.0037282734663958857,-0.0027478203854809403,-0.0036241533567713535,0.22857142857142856,0.29285714285714287,1,0.9891112502534892,1
deepseek-coder-1.3b,test,0,3,fixed_outer,delta_frac_use_site,use_site,1,-0.007697334121876054,-0.0078591067627799,-0.007523013252995921,-0.007380037134302913,0.0,0.007142857142857143,1,1.0210167102457048,1
deepseek-coder-1.3b,test,0,3,margin,binding_shift,binding_shift,0,-0.6179568470707322,-0.032547097790377934,-0.10123759500200313,-0.06473214890150501,0.32857142857142857,0.37857142857142856,1,0.05266888447738576,1
deepseek-coder-1.3b,test,0,3,margin,binding_shift_identical,binding_shift_identical,1,-0.8642346639308579,-0.06498028633936137,-0.1802549044337523,-0.14014202286633265,0.15,0.20714285714285716,1,0.07518824348448032,1
deepseek-coder-1.3b,test,0,3,margin,delta_frac_both_defs,both_defs,0,0.5140551789100593,0.19471262947742624,0.1972118383025944,0.18202272419916043,0.8357142857142857,0.8714285714285714,1,0.3787776827582429,1
deepseek-coder-1.3b,test,0,3,margin,delta_frac_inner_def,inner_def,0,-0.051950834080336426,0.08108276584352415,0.05534516095396353,0.06331455117351045,0.65,0.7,0,-1.5607596543712523,1
deepseek-coder-1.3b,test,0,3,margin,delta_frac_inner_def_identical,inner_def_identical,1,-0.2982286509404622,0.048649577294540655,-0.04048580880767204,-0.012801283574400038,0.35,0.45,0,-0.16312844906458354,0
